Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
"USER USER USER Kalian yang ""BODO"" (meminjam kata masternya ""profesor"") bisa ceritakan salah satu kritik terhadap Rocky Gerung? Kritik lho, bukanlah sarkasme, sindiran dan istilah-istilah TIDAK BERKUALIFIKASI lainnya. Coba saya tanya, jika Wowo jadi presiden, bagaimana sikapnya?",1,0,bodoh pinjam master profesor cerita salah kritik hadap rocky gerung kritik lo sarkasme sindir istilah istilah kualifikasi coba prabowo presiden sikap,"['bodoh', 'pinjam', 'master', 'profesor', 'cerita', 'salah', 'kritik', 'hadap', 'rocky', 'gerung', 'kritik', 'lo', 'sarkasme', 'sindir', 'istilah', 'istilah', 'kualifikasi', 'coba', 'prabowo', 'presiden', 'sikap']"
PENGGUNA NARKOBA dari Tiongkok...; Dosen dari Tiongkok...; Hutang dari Tiongkok...; pekerja asing dari Tiongkok...; Kalau sampai 2 periode saya yakin; Kurikulumnya juga akan datang dari China! ; Salam; #2019GantiPresiden,1,0,narkoba tiongkok dosen tiongkok hutang tiongkok kerja asing tiongkok 2 periode kurikulum cina salam 2019 ganti presiden,"['narkoba', 'tiongkok', 'dosen', 'tiongkok', 'hutang', 'tiongkok', 'kerja', 'asing', 'tiongkok', '2', 'periode', 'kurikulum', 'cina', 'salam', '2019', 'ganti', 'presiden']"
HANCURKAN PKI?rasakan URL-nya,0,1,hancur partai komunis indonesia uniform resource locator nya,"['hancur', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator', 'nya']"
"USER, Anda juga dapat bermain Twitter dengan mudah'",1,0,main twitter mudah,"['main', 'twitter', 'mudah']"
"Memakai jilbab berarti berserah diri kepada Allah SWT yang menghalalkan Ramadhan, berarti menghalalkan kerusakan.",0,1,pakai jilbab bera i serah allah subhanahu wa taala halal ramadan bera i halal rusa,"['pakai', 'jilbab', 'bera', 'i', 'serah', 'allah', 'subhanahu', 'wa', 'taala', 'halal', 'ramadan', 'bera', 'i', 'halal', 'rusa']"
PENGGUNA persetan denganmu. -jkt',1,0,persetan jakarta,"['persetan', 'jakarta']"
USER USER Bukankah aneh melihat pendeta belajar agama Buddha di Mesir dari seorang syekh/masaikh?\n\nBukankah aneh melihat pendeta belajar agama Kristen di Saudi dari seorang ulama?',0,1,aneh lihat pendeta ajar agama buddha mesir orang syekh masyaikh aneh lihat pendeta ajar agama kristen saudi orang ulama,"['aneh', 'lihat', 'pendeta', 'ajar', 'agama', 'buddha', 'mesir', 'orang', 'syekh', 'masyaikh', 'aneh', 'lihat', 'pendeta', 'ajar', 'agama', 'kristen', 'saudi', 'orang', 'ulama']"
"USER USER Bong..Presiden Indonesia diancam akan dibunuh semua orang..kamu masih bodoh..\nKatakan saja kamu antek bong!!\nMau jadi antek 2 periode??\n\nSaya' Saya bukan satu-satunya penghuni kolam yang marah karena presiden dihina..\nItu buruk sekali bong, dukungan Anda palsu\xf",1,0,bong presiden indonesia ancam bunuh orang bodoh antek bong antek 2 periode huni kolam marah presiden hina buruk bong dukung palsu,"['bong', 'presiden', 'indonesia', 'ancam', 'bunuh', 'orang', 'bodoh', 'antek', 'bong', 'antek', '2', 'periode', 'huni', 'kolam', 'marah', 'presiden', 'hina', 'buruk', 'bong', 'dukung', 'palsu']"
"Tahun 2016, ratusan ribu orang yang ingin bersilaturahmi justru tertinggal, bahkan harus merasakan sakitnya terkena gas air mata. ; Oh… Pilpres 2019 masih jauh; ; #2019GantiPresiden",1,0,2016 ratus ribu orang silaturahmi te inggal sakit kena gas air mata oh pilih presiden 2019 2019 ganti presiden,"['2016', 'ratus', 'ribu', 'orang', 'silaturahmi', 'te', 'inggal', 'sakit', 'kena', 'gas', 'air', 'mata', 'oh', 'pilih', 'presiden', '2019', '2019', 'ganti', 'presiden']"
ooo digantikan dengan hari raya Idul Fitri; 13 - 21; ubah 11 - 20; sama saja...setelah lebaran dikurangi...; harus kembali pada hari Senin; 18 + 2 hari perjalanan bila tidak macet = 20; itu hanya bodoh!! ; H+2 Akan terakumulasi; presiden bodoh...,1,0,ooo ganti raya idul fitri 13 21 ubah 11 20 lebaran rang senin 18 2 jalan macet 20 bodoh h 2 akumulasi presiden bodoh,"['ooo', 'ganti', 'raya', 'idul', 'fitri', '13', '21', 'ubah', '11', '20', 'lebaran', 'rang', 'senin', '18', '2', 'jalan', 'macet', '20', 'bodoh', 'h', '2', 'akumulasi', 'presiden', 'bodoh']"
'Orang-orang yang memakai taplak meja kotak-kotak menang...ini jelas merupakan konspirasi remason Wahdi!!!',0,1,orang orang pakai taplak meja kotak kotak menang rupa konspirasi remason wahdi,"['orang', 'orang', 'pakai', 'taplak', 'meja', 'kotak', 'kotak', 'menang', 'rupa', 'konspirasi', 'remason', 'wahdi']"
Setuju Pak AR..Fokus #2019GantiPresiden..poros ketiga hanya akan memecah suara PS..Jangan mau tertipu lagi...,0,1,tuju ar fokus 2019 ganti presiden poros pecah suara play station te ipu,"['tuju', 'ar', 'fokus', '2019', 'ganti', 'presiden', 'poros', 'pecah', 'suara', 'play', 'station', 'te', 'ipu']"
USER USER USER USER USER USER USER USER USER Ada pernyataan Menteri Kesehatan di TV. Dengarkan saja telingamu.',0,1,nyata menteri sehat televisi dengar telinga,"['nyata', 'menteri', 'sehat', 'televisi', 'dengar', 'telinga']"
PENGGUNA PENGGUNA Rusak,1,0,rusak,['rusak']
"USER USER USER Oh ya, otakku sudah hancur karena memakan belatung unta \xf0\x9f\x98\x82\xf0\x9f\x98\x8",1,0,oh ya otak hancur makan belatung unta,"['oh', 'ya', 'otak', 'hancur', 'makan', 'belatung', 'unta']"
PENGGUNA PENGGUNA Siapa ahog? tidak ada prestasi hanya dengan bisa berbicara tentang TAI.\dan bukankah ahog juga memiliki rahasia tentang kebusukan rezim ini?',1,0,ahok prestasi bicara tai ahok milik rahasia busuk rezim,"['ahok', 'prestasi', 'bicara', 'tai', 'ahok', 'milik', 'rahasia', 'busuk', 'rezim']"
"RT USER Wahai penghujat, umat Islam kita telah bangkit, mereka tidak akan mendukung penghujat Ahok",1,0,hujat umat islam bangkit dukung hujat ahok,"['hujat', 'umat', 'islam', 'bangkit', 'dukung', 'hujat', 'ahok']"
"Bagi Tiongkok, Indonesia adalah negara masa depan. 75% lahannya dikuasai. Siap mengusir penduduk asli dengan dewa perang USER USER USER",0,1,tiongkok indonesia negara 75 lahan asai usir duduk asli dewa perang,"['tiongkok', 'indonesia', 'negara', '75', 'lahan', 'asai', 'usir', 'duduk', 'asli', 'dewa', 'perang']"
Mengapa orang-orang bodoh ini dibiarkan lolos begitu saja!!!!! Anjing,1,0,orang orang bodoh biar lolos anjing,"['orang', 'orang', 'bodoh', 'biar', 'lolos', 'anjing']"
Apalagi mereka merupakan partai koalisi pendukung pemerintah yang juga diketahui memiliki kerja sama politik dengan partai komunis China,0,1,rupa ai koalisi dukung perintah milik kerja politik ai komunis cina,"['rupa', 'ai', 'koalisi', 'dukung', 'perintah', 'milik', 'kerja', 'politik', 'ai', 'komunis', 'cina']"
USER Mana kecebongnya... Presiden dihina dan diancam... diam saja... \n\nAtau mereka semua bermental antek...',0,1,kecebong presiden hina ancam diam mental antek,"['kecebong', 'presiden', 'hina', 'ancam', 'diam', 'mental', 'antek']"
"USER Di Kementerian Pendidikan dan Kebudayaan, adakah yang sedikit lebih pintar dalam menyarankan film yang bagus untuk ditonton? #2019GantiPresiden #2019GantiPresiden",0,1,menteri didik budaya pintar saran film bagus tonton 2019 ganti presiden 2019 ganti presiden,"['menteri', 'didik', 'budaya', 'pintar', 'saran', 'film', 'bagus', 'tonton', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden']"
"USER USER Ah, hanya itu yang bisa saya jawab...'",0,1,ah,['ah']
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA,1,0,,[]
"USER USER Pengagum dan berhala yang menghujat agama masih menjadi ancaman bagi demokrasi!\nMereka akan melakukan apa saja untuk membalas rasa sakit hati mereka!!\nKalian pengecut yang menghujat mulut jamban!\nMungkinkah hal ini akan terus terjadi, bahkan hingga September 2030 .",0,1,kagum berhala hujat agama ancam demokrasi laku balas sakit hati kecut hujat mulut jamban september 2030,"['kagum', 'berhala', 'hujat', 'agama', 'ancam', 'demokrasi', 'laku', 'balas', 'sakit', 'hati', 'kecut', 'hujat', 'mulut', 'jamban', 'september', '2030']"
USER USER Yang memilih pasti berudu dan penghuni dunia sihir tadz yang terbiasa melontarkan komentar jorok.',0,1,pilih berudu huni dunia sihir ustaz lontar komentar jorok,"['pilih', 'berudu', 'huni', 'dunia', 'sihir', 'ustaz', 'lontar', 'komentar', 'jorok']"
USER USER USER Jadi berarti rezim jokowi juga sama... ubahlah.,1,0,bera i rezim jokowi ubah,"['bera', 'i', 'rezim', 'jokowi', 'ubah']"
"Responden bodoh tidak paham & Jurnalis Beritasatu juga bodoh, kalau Anies-Sandy memimpin akan mudah sekali",0,1,responden bodoh paham jurnalis berita bodoh anies sandy pimpin mudah,"['responden', 'bodoh', 'paham', 'jurnalis', 'berita', 'bodoh', 'anies', 'sandy', 'pimpin', 'mudah']"
USER USER USER USER USER USER USER Periksa matamu',1,0,periksa mata,"['periksa', 'mata']"
"USER Gilirannya membela Ahok, percaya atau tidak, itu hanya Tuhan. Tapi dia bertanggung jawab atas surga.\n\n#LiberalFunny #inusGelo'",1,0,gilir bela ahok percaya tuhan be anggung surga liberalfunny inus gila,"['gilir', 'bela', 'ahok', 'percaya', 'tuhan', 'be', 'anggung', 'surga', 'liberalfunny', 'inus', 'gila']"
"PENGGUNA PENGGUNA Kalau boleh saya sarankan, kembali saja adalah cara terbaik",1,0,saran,['saran']
RT USER: USER Rezim anti-Islam... benar! Hal itu sudah tidak bisa dipungkiri lagi...,1,0,rezim anti islam dipungkiri,"['rezim', 'anti', 'islam', 'dipungkiri']"
Singkirkan rezim Jokowi secepatnya agar negara tidak semakin terpuruk dan berantakan,1,0,singkir rezim jokowi cepat negara puruk beranta,"['singkir', 'rezim', 'jokowi', 'cepat', 'negara', 'puruk', 'beranta']"
"USER KENAPA KALAU KAMU BODOH, JANGAN LIHAT KEBODOHANMU AGAR KAMU MALU WKWKWK'",1,0,bodoh lihat bodoh malu wkwk,"['bodoh', 'lihat', 'bodoh', 'malu', 'wkwk']"
"Yeu kunyuk mt aku tak membalas, aku murni sekali cuih WoosoeokJung'",1,0,jijik kunyuk mt balas murni cih woosoeokjung,"['jijik', 'kunyuk', 'mt', 'balas', 'murni', 'cih', 'woosoeokjung']"
"3. Kelompok di balik rezim ini merekayasa berbagai terorisme Islam untuk merusak citra Islam dan Indonesia; ; 4. Menuduh umat Islam Indonesia militan, radikal, garis keras; 5. Memojokkan Islam melalui berbagai isu seperti LGBT, dll; 6. Menuduh, tersangka, i",0,1,3 kelompok rezim rekayasa terorisme islam rusak citra islam indonesia 4 tuduh umat islam indonesia militan radikal garis keras 5 pojok islam isu sepe i lgbt 6 tuduh sangka i,"['3', 'kelompok', 'rezim', 'rekayasa', 'terorisme', 'islam', 'rusak', 'citra', 'islam', 'indonesia', '4', 'tuduh', 'umat', 'islam', 'indonesia', 'militan', 'radikal', 'garis', 'keras', '5', 'pojok', 'islam', 'isu', 'sepe', 'i', 'lgbt', '6', 'tuduh', 'sangka', 'i']"
Di-retweet ??????? DALAM?????????? (PENGGUNA):; ; WNI di Korea juga menginginkan #2019GantiPresiden; ; Gerakan #2019GantiPresiden kini semakin populer di seluruh dunia!,1,0,retweet warga negara indonesia korea 2019 ganti presiden gera 2019 ganti presiden populer dunia,"['retweet', 'warga', 'negara', 'indonesia', 'korea', '2019', 'ganti', 'presiden', 'gera', '2019', 'ganti', 'presiden', 'populer', 'dunia']"
Warga Moskow berdemonstrasi untuk menyingkirkan Jokowi di negaranya.. SaveUstadAlfian,1,0,warga moskow demonstrasi singkir jokowi negara save ustaz alfian,"['warga', 'moskow', 'demonstrasi', 'singkir', 'jokowi', 'negara', 'save', 'ustaz', 'alfian']"
TOLAK VERSI BARU!!...trik rezim adalah mengedit sesuai selera mereka...kalau PKI yang jadi korban...KAMU KOMUNIS!!,0,1,tolak versi trik rezim edit sesuai selera partai komunis indonesia korban komunis,"['tolak', 'versi', 'trik', 'rezim', 'edit', 'sesuai', 'selera', 'partai', 'komunis', 'indonesia', 'korban', 'komunis']"
"USER USER Kok gubernur gak sanggup bayar juru gambar untuk gak ngetik...? memalukan; ; itu saja, itu yang terbaik; #2019GantiPresiden; #2019GantiPresiden",1,0,gubernur sanggup bayar juru gambar etik malu 2019 ganti presiden 2019 ganti presiden,"['gubernur', 'sanggup', 'bayar', 'juru', 'gambar', 'etik', 'malu', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden']"
"PENGGUNA Kalau kalah.. Pasti salah wasitnya.. Padahal yang pakai isu hoax. Sarjana 212. Saracen. masalah Sara. masalah PKI. Isu antek asing.. Semuanya digoreng sampai gosong.. Tapi elektabilitas tak kunjung naik.. Ada apa?? Orang bodoh, wah? Atau kamu",1,0,kalah salah wasit pakai isu hoaks sarjana 212 saracen sara partai komunis indonesia isu antek asing goreng gosong elektabilitas kunjung orang bodoh,"['kalah', 'salah', 'wasit', 'pakai', 'isu', 'hoaks', 'sarjana', '212', 'saracen', 'sara', 'partai', 'komunis', 'indonesia', 'isu', 'antek', 'asing', 'goreng', 'gosong', 'elektabilitas', 'kunjung', 'orang', 'bodoh']"
"USER Pak USER untuk memberantas Teroris Islam & PENIPUAN, perlu ada penjelasan agar Islam mudah dipahami",0,1,berantas teroris islam tipu islam mudah paham,"['berantas', 'teroris', 'islam', 'tipu', 'islam', 'mudah', 'paham']"
Apakah Anda pernah ditipu oleh Jokowi hari ini?,1,0,tipu jokowi,"['tipu', 'jokowi']"
"Ini kesalahan Jokowi dan Ahok, si babi atheis. URL",0,1,salah jokowi ahok sih babi ateis uniform resource locator,"['salah', 'jokowi', 'ahok', 'sih', 'babi', 'ateis', 'uniform', 'resource', 'locator']"
"USER Pak USER mengartikan Ijab dan Qabul sebagai Akad Nikah yang baik, dalam konteks meniadakan ajaran Islam",0,1,menga ikan ijab kabul akad nikah konteks tiada ajar islam,"['menga', 'ikan', 'ijab', 'kabul', 'akad', 'nikah', 'konteks', 'tiada', 'ajar', 'islam']"
"SARACEN merupakan kejahatan besar yang direncanakan Mendagri, ia harus membatalkan kemenangan pasangan Anies Sandi karena menggunakan jasa SARACEN.",0,1,saracen rupa jahat rencana menteri negeri batal menang pasang anies sandi jasa saracen,"['saracen', 'rupa', 'jahat', 'rencana', 'menteri', 'negeri', 'batal', 'menang', 'pasang', 'anies', 'sandi', 'jasa', 'saracen']"
USER Pantas saja Prabowo berangkat ke Myanmar dengan menunggang kuda.,1,0,prabowo berangkat myanmar tunggang kuda,"['prabowo', 'berangkat', 'myanmar', 'tunggang', 'kuda']"
"USER USER ini juga keren, selain BO Survey dia juga merangkap sebagai koordinator cebong ya. x8a\xf0\x9f\x98\x8a'",1,0,keren bo survei rangkap koordinator cebong ya x8a,"['keren', 'bo', 'survei', 'rangkap', 'koordinator', 'cebong', 'ya', 'x8a']"
Antek asing Gatot ternyata...,1,0,antek asing gatot nyata,"['antek', 'asing', 'gatot', 'nyata']"
USER USER adian gaya Anda kaya. Beginilah jadinya jika seorang sopir metromini masuk parlemen.\nDesa Anda.',1,0,adi gaya kayak orang sopir metromini masuk parlemen desa,"['adi', 'gaya', 'kayak', 'orang', 'sopir', 'metromini', 'masuk', 'parlemen', 'desa']"
"Begitu USER angkat bicara, narasinya bisa terkonfirmasi… “Pembela PKI",1,0,angkat bicara narasi konfirmasi bela partai komunis indonesia,"['angkat', 'bicara', 'narasi', 'konfirmasi', 'bela', 'partai', 'komunis', 'indonesia']"
"Dan jalan ini merupakan akses menuju velodrome yang digunakan untuk ASEAN games, hehehe, kebijakan gubernur memang berpihak pada horse chest.",1,0,jalan rupa akses tuju velodrome asean games hehe bijak gubernur horse chest,"['jalan', 'rupa', 'akses', 'tuju', 'velodrome', 'asean', 'games', 'hehe', 'bijak', 'gubernur', 'horse', 'chest']"
"USER USER USER USER USER Islam Nusantara menganut agama Kristen (GKJ, GKI, dll)",0,1,islam nusantara anut agama kristen gereja kristen jawa gereja kristen indonesia,"['islam', 'nusantara', 'anut', 'agama', 'kristen', 'gereja', 'kristen', 'jawa', 'gereja', 'kristen', 'indonesia']"
Akui saja Ahok dan Djarot gagal atasi banjir. Masyarakat terdampak banjir sibuk menangani kasus penistaan ​​agama.,1,0,ahok djarot gagal banjir masyarakat dampak banjir sibuk tangan nista agama,"['ahok', 'djarot', 'gagal', 'banjir', 'masyarakat', 'dampak', 'banjir', 'sibuk', 'tangan', 'nista', 'agama']"
"USER Cebong, bagaimana memahaminya?",0,1,cebong paham,"['cebong', 'paham']"
"USER USER Cebong bodoh, semua orang punya IQ rendah\xf0\x9f\x91\x8e'",0,1,cebong bodoh orang intelligence quotient rendah,"['cebong', 'bodoh', 'orang', 'intelligence', 'quotient', 'rendah']"
"USER USER Kamu bodoh, kamu tuli \xf0\x9f\x98\x91'",1,0,bodoh tuli,"['bodoh', 'tuli']"
"Ingin Ahok keluar dari jeruji besi? Jangan demo rutan, tapi demokan Jokowi minta amnesti atau grasi. Jika tidak dikabulkan, hapus Ucapan Selamat 2 Tahun untuk Jokowi",1,0,ahok jeruji besi demo rumah tahan demo jokowi amnesti grasi kabul hapus selamat 2 jokowi,"['ahok', 'jeruji', 'besi', 'demo', 'rumah', 'tahan', 'demo', 'jokowi', 'amnesti', 'grasi', 'kabul', 'hapus', 'selamat', '2', 'jokowi']"
"USER USER USER Lain kali jangan ajak Adian jadi narasumber.. rustic,'",1,0,kali ajak adi narasumber rustic,"['kali', 'ajak', 'adi', 'narasumber', 'rustic']"
RT USER babi cina... pencuri cina...\n URL BanishChina,0,1,babi cina curi cina uniform resource locator banishchina,"['babi', 'cina', 'curi', 'cina', 'uniform', 'resource', 'locator', 'banishchina']"
"Masyarakat Jabar Cerdas! Insya Allah USER tidak akan mendukung calon dari partai yang membela Ahok, penodaan agama. URL",1,0,masyarakat jabar cerdas insya allah dukung calon ai bela ahok noda agama uniform resource locator,"['masyarakat', 'jabar', 'cerdas', 'insya', 'allah', 'dukung', 'calon', 'ai', 'bela', 'ahok', 'noda', 'agama', 'uniform', 'resource', 'locator']"
Apakah keturunan Tionghoa yang rasis ini memahami sejarah Indonesia? Setidaknya kamu tidak mengerti? -,0,1,turun tionghoa racist paham sejarah indonesia menge i,"['turun', 'tionghoa', 'racist', 'paham', 'sejarah', 'indonesia', 'menge', 'i']"
Cerita yang bodoh. Tidak ada cinta sepertimu. Sangat bodoh.,1,0,cerita bodoh cinta sepe imu bodoh,"['cerita', 'bodoh', 'cinta', 'sepe', 'imu', 'bodoh']"
USER Yang menjijikan adalah dia tidak mengaku anaknya dan tidak mau mengaku mendukung Prabowo. Pendeta setan.',1,0,jijik anak dukung prabowo pendeta setan,"['jijik', 'anak', 'dukung', 'prabowo', 'pendeta', 'setan']"
USER USER Azu orangnya seperti itu...bani.micin...',0,1,asu orang sepe i bani micin,"['asu', 'orang', 'sepe', 'i', 'bani', 'micin']"
"""...Jadi sumber keributan itu PKS. Saya tidak percaya. Ejekan PKS seperti itu \xf0\x9f\x98\x8a"" lanjutnya.\n\nProfesor yang menulis itu, jangan pura-pura menentang profesor itu. Dia belajar keliling dunia agar tidak menjadi orang bodoh. Kamu idiot",0,1,sumber ribut partai adil sejahtera percaya ejek partai adil sejahtera sepe i profesor tulis pura pura profesor ajar keliling dunia orang bodoh idiot,"['sumber', 'ribut', 'partai', 'adil', 'sejahtera', 'percaya', 'ejek', 'partai', 'adil', 'sejahtera', 'sepe', 'i', 'profesor', 'tulis', 'pura', 'pura', 'profesor', 'ajar', 'keliling', 'dunia', 'orang', 'bodoh', 'idiot']"
Mari kita lawan dan hancurkan rezim KopLaks antek komunis Tiongkok!!!,1,0,mari lawan hancur rezim kocak antek komunis tiongkok,"['mari', 'lawan', 'hancur', 'rezim', 'kocak', 'antek', 'komunis', 'tiongkok']"
"USER USER USER USER Otakmu dangkal, tidak semua orang yang membenci Soeharto adalah PKI.'",1,0,otak dangkal orang benci soeha o partai komunis indonesia,"['otak', 'dangkal', 'orang', 'benci', 'soeha', 'o', 'partai', 'komunis', 'indonesia']"
"Idolanya Harun Yahya, Zakir Naik, Felix Siauw...mimpinya menguasai dunia mengalahkan Yahudi, menjadi berkah bagi seluruh dunia, mungkin di alam semesta lain, di bumi ke 13.'",1,0,idola harun yahya zakir felix siauw mimpi kuasa dunia kalah yahudi berkah dunia alam semesta bumi 13,"['idola', 'harun', 'yahya', 'zakir', 'felix', 'siauw', 'mimpi', 'kuasa', 'dunia', 'kalah', 'yahudi', 'berkah', 'dunia', 'alam', 'semesta', 'bumi', '13']"
RT USER pk sby kalau presiden gendut pak.. sekali ke restoran.. 8 juta pak.. 800 di era Jokowi pak,1,0,susilo bambang yudhoyono presiden gendut restoran 8 juta 800 era jokowi,"['susilo', 'bambang', 'yudhoyono', 'presiden', 'gendut', 'restoran', '8', 'juta', '800', 'era', 'jokowi']"
"PENGGUNA FUCKIN MASIH TAK BERANI PULANG.. ADA YANG SETIA MENUNGGU KETERANGANNYA.. HAHAHAHA, ITU BENAR LOL'",0,1,fuckin berani pulang setia tunggu terang haha wkwk,"['fuckin', 'berani', 'pulang', 'setia', 'tunggu', 'terang', 'haha', 'wkwk']"
WOYYYY BANGSULLL PEA GOBLOG ANJIRRRRR APA YANG KAMU BLOKIR GUEEEE CUKKKKK USER',1,0,woyyyy bangsulll peang goblok anjirrrrr blokir gueeee cukkkkk,"['woyyyy', 'bangsulll', 'peang', 'goblok', 'anjirrrrr', 'blokir', 'gueeee', 'cukkkkk']"
