Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
"USER USER USER USER Kalian yang berwajah babi mau menjelaskan agama kalian.. Kalau berani jangan share ke medsos.. Kalau agama kalian dihina pasti marah besar..!!! Lebih mudah kalau langsung minta maaf... Ayo, pekerja FPI cari o",1,1,1,0,1,0,1,0,0,0,0,1,dasar muka babi sial tenar agama berani media sosial agama hina marah gampang langsung maaf ayo kerja front bela islam cari o,"['dasar', 'muka', 'babi', 'sial', 'tenar', 'agama', 'berani', 'media', 'sosial', 'agama', 'hina', 'marah', 'gampang', 'langsung', 'maaf', 'ayo', 'kerja', 'front', 'bela', 'islam', 'cari', 'o']"
PENGGUNA BUBARKAN DPR.....TIDAK ADA MANFAATNYA...! MEMBUANG KEMAJUAN PENEGAKAN HUKUM DI NKRI,1,0,0,1,0,0,0,0,1,0,0,1,larut dewan wakil rakyat untung hambat maju tega hukum negara republik indonesia,"['larut', 'dewan', 'wakil', 'rakyat', 'untung', 'hambat', 'maju', 'tega', 'hukum', 'negara', 'republik', 'indonesia']"
"PENGGUNA RT PENGGUNA Kalau anda sungguh-sungguh mau melawan PKI yang tidak ada di Indonesia, bubarkan saja PDIP!!",1,0,0,1,0,1,0,0,0,0,0,1,lawan partai komunis indonesia indonesia bubar partai demokrasi indonesia juang,"['lawan', 'partai', 'komunis', 'indonesia', 'indonesia', 'bubar', 'partai', 'demokrasi', 'indonesia', 'juang']"
Kalau itu yang terjadi di sini...saatnya kita mengusir orang Tionghoa dari negeri ini...kecuali orang Tionghoa itu patriotik seperti saya.,1,0,0,1,0,1,0,0,0,0,0,1,usir orang tionghoa negeri kecuali orang tionghoa patriotik sepe i,"['usir', 'orang', 'tionghoa', 'negeri', 'kecuali', 'orang', 'tionghoa', 'patriotik', 'sepe', 'i']"
"Kalau ada kuli Cina, segera singkirkan, banyak TKI yang menganggur",1,0,0,1,0,1,0,0,0,0,0,1,kuli cina singkir tenaga kerja indonesia anggur,"['kuli', 'cina', 'singkir', 'tenaga', 'kerja', 'indonesia', 'anggur']"
Besok dia minta TNI dibubarkan!,1,0,0,1,0,0,0,0,1,0,0,1,besok tentara nasional indonesia bubar,"['besok', 'tentara', 'nasional', 'indonesia', 'bubar']"
"RT USER USER Bubarkan saja DPR, kerja, santai, tidur, apa gunanya gaji wakil rakyat tidak mencukupi dan hanya meresahkan rakyat.",1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat kerja santai antuk gaji wakil rakyat becus resah rakyat,"['bubar', 'dewan', 'wakil', 'rakyat', 'kerja', 'santai', 'antuk', 'gaji', 'wakil', 'rakyat', 'becus', 'resah', 'rakyat']"
Bubarkan Komisi Pemberantasan Korupsi.!!! Komisi Pemberantasan Korupsi menghancurkan nalar demokrasi. PENGGUNA,1,0,0,1,0,0,0,0,1,0,0,1,bubar komisi berantas korupsi komisi berantas korupsi hancur nalar demokrasi,"['bubar', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'hancur', 'nalar', 'demokrasi']"
Setuju sekali..Langkah selanjutnya adalah menyingkirkan Jokowi..haha,1,0,1,0,0,0,0,0,1,0,0,1,tuju langkah copot jokowi haha,"['tuju', 'langkah', 'copot', 'jokowi', 'haha']"
"PENGGUNA yang Baik: reklamasi gagal atau dibatalkan? Jangan Abaikan Ahok, Kami Pasti Tumbangkan Jokowi!! Bagus",1,0,1,0,0,0,0,0,1,0,0,1,bagus reklamasi gagal batal ahok jokowi lengser bagus,"['bagus', 'reklamasi', 'gagal', 'batal', 'ahok', 'jokowi', 'lengser', 'bagus']"
"Apakah stigma PKI, KOMUNIS, KAFIR, MUNAFIQ dan BABI masih bisa berlanjut Pak DPR? Mereka bahkan berteriak untuk menggantung, membunuh, dan mengusir etnis Tionghoa.",1,1,0,1,0,1,0,0,0,0,0,1,stigma partai komunis indonesia komunis kafir munafik babi dewan wakil rakyat teriak teriak gantung bunuh usir warga etnis tionghoa,"['stigma', 'partai', 'komunis', 'indonesia', 'komunis', 'kafir', 'munafik', 'babi', 'dewan', 'wakil', 'rakyat', 'teriak', 'teriak', 'gantung', 'bunuh', 'usir', 'warga', 'etnis', 'tionghoa']"
"RT USER membubarkan pansus, membubarkan DPR",1,0,0,1,0,0,0,0,1,0,0,1,bubar panitia khusus bubar dewan wakil rakyat,"['bubar', 'panitia', 'khusus', 'bubar', 'dewan', 'wakil', 'rakyat']"
1 Duta Besar Myanmar Mengusir 2 Keputusan Diplomatik 3 Demonstrasi Nasional 4 Meminta Hadiah Nobel untuk Suu Kyi 5 Menuntut Pengampunan Umat Buddha 6 Mengirim Pasukan Penyelamat,1,0,0,1,1,0,0,0,0,0,0,1,1 duta myanmar usir 2 putus diplomatik 3 demonstrasi nasional 4 tarik hadiah nobel suu kyi 5 tuntut ampun umat buddha 6 kirim pasu selamat,"['1', 'duta', 'myanmar', 'usir', '2', 'putus', 'diplomatik', '3', 'demonstrasi', 'nasional', '4', 'tarik', 'hadiah', 'nobel', 'suu', 'kyi', '5', 'tuntut', 'ampun', 'umat', 'buddha', '6', 'kirim', 'pasu', 'selamat']"
Harap USER USER USER Bubarkan URL acara PKI,1,0,0,1,0,1,0,0,0,0,0,1,harap bubar uniform resource locator acara partai komunis indonesia,"['harap', 'bubar', 'uniform', 'resource', 'locator', 'acara', 'partai', 'komunis', 'indonesia']"
PENGGUNA PENGGUNA Mereka yang membela bajingan Cina itu seperti anjing nakal...!!!! Saya ingin marah... usir bajingan Cina di Republik Indonesia. !!! Sumpah orang Cina yang tinggal di Indonesia untuk setia pada tanah air mereka!!!...kalau mereka tidak bersumpah,1,1,0,1,0,1,0,0,0,0,0,1,bela bajing cina sepe i anjing nakal marah singkir bajing cina negara republik indonesia sumpah orang tionghoa tinggal indonesia setia tanah air sumpah,"['bela', 'bajing', 'cina', 'sepe', 'i', 'anjing', 'nakal', 'marah', 'singkir', 'bajing', 'cina', 'negara', 'republik', 'indonesia', 'sumpah', 'orang', 'tionghoa', 'tinggal', 'indonesia', 'setia', 'tanah', 'air', 'sumpah']"
Mereka kejam dan biadab. Hancurkan PKI dan ideologi komunis di NKRI URL,1,1,0,1,0,1,0,0,0,0,0,1,keji biadab hancur ideologi partai komunis indonesia komunis uniform resource locator negara republik indonesia,"['keji', 'biadab', 'hancur', 'ideologi', 'partai', 'komunis', 'indonesia', 'komunis', 'uniform', 'resource', 'locator', 'negara', 'republik', 'indonesia']"
"Wooy USER USER warga jangan bawa anak & ibu_oke, drop Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,oi warga bawa anak ya turun jokowi,"['oi', 'warga', 'bawa', 'anak', 'ya', 'turun', 'jokowi']"
Umat ​​Allahu Akbar Bersama FPI Bubarkan GMBI Copot Kapolda Jabar Selamatkan Ulama Gaduh Gara-gara Ahok,1,0,1,0,0,0,0,0,1,0,0,1,allahu akbar rakyat front bela islam bubar gera masyarakat indonesia copot kepala polisi daerah jabar selamat gaduh ulama gara gara ahok,"['allahu', 'akbar', 'rakyat', 'front', 'bela', 'islam', 'bubar', 'gera', 'masyarakat', 'indonesia', 'copot', 'kepala', 'polisi', 'daerah', 'jabar', 'selamat', 'gaduh', 'ulama', 'gara', 'gara', 'ahok']"
1. gulingkan AHOK 2. gulingkan JOKOWI,1,0,1,0,0,0,0,0,1,0,0,1,1 lengser ahok 2 guling jokowi,"['1', 'lengser', 'ahok', '2', 'guling', 'jokowi']"
USER Bapak USER sebagai pejabat negara harus segera menerbitkan Keputusan Presiden/RUU tentang Larangan Agama Islam di Indonesia,1,0,0,1,1,0,0,0,0,0,0,1,jabat negara putus presiden rancang undang undang islam larang indonesia,"['jabat', 'negara', 'putus', 'presiden', 'rancang', 'undang', 'undang', 'islam', 'larang', 'indonesia']"
"Pastikan ada yang mengkoordinir demo di DPR. Pilihan rakyat adalah bubarkan DPR, selamatkan KPK.",1,0,0,1,0,0,0,0,1,0,0,1,usaha koordinasi demonstrasi dewan wakil rakyat pilih rakyat bubar dewan wakil rakyat selamat komisi berantas korupsi,"['usaha', 'koordinasi', 'demonstrasi', 'dewan', 'wakil', 'rakyat', 'pilih', 'rakyat', 'bubar', 'dewan', 'wakil', 'rakyat', 'selamat', 'komisi', 'berantas', 'korupsi']"
Perjuangan untuk mengalahkan Ahok hanyalah permulaan. Kami bergerak untuk menggulingkan Jokowi.,1,0,1,0,0,0,0,0,1,0,0,1,juang kalah ahok gerak guling jokowi,"['juang', 'kalah', 'ahok', 'gerak', 'guling', 'jokowi']"
RT USER Artinya BPK dan DPR tidak bisa dipercaya. Jadi lebih baik dibubarkan saja.,1,0,0,1,0,0,0,0,1,0,0,1,a inya dewan wakil rakyat percaya bubar,"['a', 'inya', 'dewan', 'wakil', 'rakyat', 'percaya', 'bubar']"
Bubarkan KPK jika hanya kasus sindiran yang ditangani,1,0,0,1,0,0,0,0,1,0,0,1,bubar komisi berantas korupsi sindir tangan,"['bubar', 'komisi', 'berantas', 'korupsi', 'sindir', 'tangan']"
Keadilan sosial OmMakarOm atau manfaat sosial bagi semua taipan korup! siapa yang berkhianat? pengkhianatan adalah Rezim itu sendiri! Singkirkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,adil sosial om makar om untung sosial taipan korup khianat khianat rezim singkir jokowi,"['adil', 'sosial', 'om', 'makar', 'om', 'untung', 'sosial', 'taipan', 'korup', 'khianat', 'khianat', 'rezim', 'singkir', 'jokowi']"
"Indonesia perlu tindakan nyata, usir Duta Besar Myanmar untuk Indonesia, karena biksu Buddha dan militer melakukan pembunuhan massal (genosida) terhadap etnis Rohingya.",1,0,1,0,1,1,0,0,0,0,0,1,indonesia tindak nyata usir duta myanmar indonesia biksu buddha militer laku bunuh massal genosida hadap etnis rohingya,"['indonesia', 'tindak', 'nyata', 'usir', 'duta', 'myanmar', 'indonesia', 'biksu', 'buddha', 'militer', 'laku', 'bunuh', 'massal', 'genosida', 'hadap', 'etnis', 'rohingya']"
PENGGUNA PENGGUNA PENGGUNA Kecewa DPR Bubarkan KPK,1,1,0,1,0,0,0,0,1,0,0,1,kecewa dewan wakil rakyat bubar komisi berantas korupsi,"['kecewa', 'dewan', 'wakil', 'rakyat', 'bubar', 'komisi', 'berantas', 'korupsi']"
"RT USER USER Potong, pilih, pilih, potong; Bubarkan saja USER dan bentuk lembaga baru yang benar-benar independen.",1,0,0,1,0,0,0,0,1,0,0,1,potong pilih pilih potong bubar bentuk lembaga bebas,"['potong', 'pilih', 'pilih', 'potong', 'bubar', 'bentuk', 'lembaga', 'bebas']"
"Oke kita usir saja yang beragama Hindu Budha, apapun yang terjadi mereka bukan penganut monoteisme. Atau, tanyakan saja dulu. Tahukah anda arti kata ""esa""?",1,0,0,1,1,0,0,0,0,0,0,1,oke usir agama hindu buddha anut monoteisme a i esa,"['oke', 'usir', 'agama', 'hindu', 'buddha', 'anut', 'monoteisme', 'a', 'i', 'esa']"
Setuju! Singkirkan Jokowi karena dia membela dan pro PKI!,1,0,1,0,0,1,0,0,0,0,0,1,tuju singkir jokowi bela pro partai komunis indonesia,"['tuju', 'singkir', 'jokowi', 'bela', 'pro', 'partai', 'komunis', 'indonesia']"
Rezim paranoid adalah bukti rapuhnya pemerintahan dan kita rindu teriakan penggulingan USER di depan istana dengan ribuan orang mengepalkan tangan!!!,1,0,1,0,0,0,0,0,1,0,0,1,rezim paranoid bukti rapuh perintah rindu ria guling istana ribu orang kepal tangan,"['rezim', 'paranoid', 'bukti', 'rapuh', 'perintah', 'rindu', 'ria', 'guling', 'istana', 'ribu', 'orang', 'kepal', 'tangan']"
"Usir Tionghoa Karena Radikalisme Jokowi, Usir Tionghoa Karena Generasi Bangsa Kita Rusak Mental, Saatnya Kita Tumbangkan Jokowi!!! URL",1,0,0,1,0,1,0,0,0,0,0,1,usir orang tionghoa radikal jokowi usir orang tionghoa generasi bangsa rusak mental tumbang jokowi uniform resource locator,"['usir', 'orang', 'tionghoa', 'radikal', 'jokowi', 'usir', 'orang', 'tionghoa', 'generasi', 'bangsa', 'rusak', 'mental', 'tumbang', 'jokowi', 'uniform', 'resource', 'locator']"
Usir teroris Buddha yang membunuh Muslim Rohingya Usir duta besar Myanmar,1,0,0,1,1,1,0,0,0,0,0,1,usir teroris buddha bunuh muslim rohingyausir duta myanmar,"['usir', 'teroris', 'buddha', 'bunuh', 'muslim', 'rohingyausir', 'duta', 'myanmar']"
USER Mantap mengusir orang Tionghoa keluar dari Karawang,1,0,0,1,0,1,0,0,0,0,0,1,mantap usir orang tionghoa karawang,"['mantap', 'usir', 'orang', 'tionghoa', 'karawang']"
PENGGUNA RT Tenggelam pada tahun 2018 dan 2019!! Rezim Anti-Islam!!!,1,0,1,0,1,0,0,0,0,0,0,1,tenggelam 2018 2019 rezim anti islam,"['tenggelam', '2018', '2019', 'rezim', 'anti', 'islam']"
Mari kita musnahkan PKI dari NKRI...,1,0,0,1,0,0,0,0,1,0,0,1,mari musnah partai komunis indonesia negara republik indonesia,"['mari', 'musnah', 'partai', 'komunis', 'indonesia', 'negara', 'republik', 'indonesia']"
"Ayo polisi, tangkap dan usir raja katak komunis dari istana, sebelum dia dan preman komunis China menghancurkan NKRI.",1,1,0,1,0,1,0,0,0,0,0,1,ayo polisi tangkap usir raja katak komunis istana preman komunis cina hancur negara republik indonesia,"['ayo', 'polisi', 'tangkap', 'usir', 'raja', 'katak', 'komunis', 'istana', 'preman', 'komunis', 'cina', 'hancur', 'negara', 'republik', 'indonesia']"
Membawa Tiongkok kembali ke Tiongkok.... URL,1,0,0,1,0,1,0,0,0,0,0,1,tiongkok tiongkok uniform resource locator,"['tiongkok', 'tiongkok', 'uniform', 'resource', 'locator']"
Sampai bulan September. TURUNKAN PKI!!!!!!!!!!!!!!!!!!!,1,0,0,1,0,1,0,0,0,0,0,1,mumpung september turun partai komunis indonesia,"['mumpung', 'september', 'turun', 'partai', 'komunis', 'indonesia']"
KAMI JENDERAL ISLAM DI SELURUH INDONESIA SANGAT MENENTANG KPD: JOKOWI & MEGAWATI DENGAN REZIMNYA TERMASUK POLISI DAN KEPALA POLDA SIAP GUNAKAN JOKOWI.,1,0,0,1,0,0,0,0,1,0,0,1,islam indonesia jokowi megawati rezim masuk polisi kepala polisi daerah guling jokowi,"['islam', 'indonesia', 'jokowi', 'megawati', 'rezim', 'masuk', 'polisi', 'kepala', 'polisi', 'daerah', 'guling', 'jokowi']"
Partai politik yang buruk!!!,1,0,0,1,0,0,0,0,1,0,0,1,buru ai politik,"['buru', 'ai', 'politik']"
"bubarkan pansus, buang-buang uang dan cari saja karena tok.... URL",1,0,0,1,0,0,0,0,1,0,0,1,bubar panitia khusus buang buang uang cari tok uniform resource locator,"['bubar', 'panitia', 'khusus', 'buang', 'buang', 'uang', 'cari', 'tok', 'uniform', 'resource', 'locator']"
Rezim Anti-Islam yang Represif KALAHKAN JOKOWI,1,0,1,0,1,0,0,0,0,0,0,1,rezim anti islam represif kalah jokowi,"['rezim', 'anti', 'islam', 'represif', 'kalah', 'jokowi']"
"Padahal, hal inilah yang diinginkan masyarakat untuk mencopot Jokowi.",1,0,1,0,0,0,0,0,1,0,0,1,masyarakat copot jokowi,"['masyarakat', 'copot', 'jokowi']"
Memahami keberadaan KPK dengan logika korupsi sama saja dengan mendirikan lembaga anti maling untuk memberantas maling. Bubarkan Komisi Pemberantasan Korupsi,1,0,0,1,0,0,0,0,1,0,0,1,paham komisi berantas korupsi logika korupsi lembaga antipencurian berantas curi bubar komisi berantas korupsi,"['paham', 'komisi', 'berantas', 'korupsi', 'logika', 'korupsi', 'lembaga', 'antipencurian', 'berantas', 'curi', 'bubar', 'komisi', 'berantas', 'korupsi']"
Menggulingkan Jokowi secara radikal. KURANGI REZIM BUATAN.. TURUN JOKOWI,1,0,1,0,0,0,0,0,1,0,0,1,guling jokowi radikal turun rezim tiru turun jokowi,"['guling', 'jokowi', 'radikal', 'turun', 'rezim', 'tiru', 'turun', 'jokowi']"
"USER Mantan penyanyi cilik yang gendut dan jelek banget, kalau gak salah badannya gede banget kayak kecebong, sayang gak ada yang vote calon SJ sombong itu, yang jelas-jelas nggak pernah submit! TENGGELAM'",1,1,1,0,0,0,1,0,0,0,0,1,mantan nyanyi cilik gendut jelek banget salah nyata gede banget berudu sayang pilih calon sombong orang pantang sujud tenggelam,"['mantan', 'nyanyi', 'cilik', 'gendut', 'jelek', 'banget', 'salah', 'nyata', 'gede', 'banget', 'berudu', 'sayang', 'pilih', 'calon', 'sombong', 'orang', 'pantang', 'sujud', 'tenggelam']"
"USER Kalau begitu, bubarkan saja KPK dan kembalikan tanggung jawab ke polisi dan kejaksaan.",1,0,0,1,0,0,0,0,1,0,0,1,bubar komisi berantas korupsi tanggung polisi jaksa,"['bubar', 'komisi', 'berantas', 'korupsi', 'tanggung', 'polisi', 'jaksa']"
"PENGGUNA Bubarkan saja KPK, yang besar pasti lolos",1,0,0,1,0,0,0,0,1,0,0,1,bubar komisi berantas korupsi lolos,"['bubar', 'komisi', 'berantas', 'korupsi', 'lolos']"
TURUNKAN PKI DAN MENTERINYA DI LBH_JAKARTA SEKARANG.,1,0,0,1,0,1,0,0,0,0,0,1,turun partai komunis indonesia menteri jaka a,"['turun', 'partai', 'komunis', 'indonesia', 'menteri', 'jaka', 'a']"
"Hati-hati, penjajah Tionghoa menggunakan cara-cara Belanda untuk mengadu domba pribumi, sebelum terlambat mengusir Tionghoa bajingan itu dari NKRI.",1,1,0,1,0,1,0,0,0,0,0,1,hati hati jajah cina pakai belanda adu domba pribumi lambat usir cina bajing negara republik indonesia,"['hati', 'hati', 'jajah', 'cina', 'pakai', 'belanda', 'adu', 'domba', 'pribumi', 'lambat', 'usir', 'cina', 'bajing', 'negara', 'republik', 'indonesia']"
RT USER USER USER USER Lanjutkan Usut Kasus Korupsi Sandiaga dan Anies BATALKAN Pengangkatan Anies-Sandi!,1,0,0,1,0,0,0,0,1,0,0,1,usut korupsi sandiaga anies batal angkat anies sandi,"['usut', 'korupsi', 'sandiaga', 'anies', 'batal', 'angkat', 'anies', 'sandi']"
"presiden kita, terlalu sedikit kebaikan, terlalu banyak KEBOHONGAN! mencegah jokowi menggulingkan jokowi",1,0,1,0,0,0,0,0,1,0,0,1,presiden bohong blokir jokowi guling jokowi,"['presiden', 'bohong', 'blokir', 'jokowi', 'guling', 'jokowi']"
RT USER: USER Saya lebih setuju kalau DPR dibubarkan,1,0,0,1,0,0,0,0,1,0,0,1,tuju dewan wakil rakyat bubar,"['tuju', 'dewan', 'wakil', 'rakyat', 'bubar']"
PENGGUNA PENGGUNA HTI juga merupakan ormas yang menganut ideologi terlarang Bumi Pancasila sehingga harus segera dibubarkan.,1,0,0,1,1,0,0,0,0,0,0,1,hati rupa organisasi anut paham larang bumi pancasila bubar,"['hati', 'rupa', 'organisasi', 'anut', 'paham', 'larang', 'bumi', 'pancasila', 'bubar']"
PENGGUNA RT Banyak hal aneh di DPR. Baunya sangat kuat. Itu mafia anggaran yang bermain-main dengan proyek dan banyak yang meleset. Dibubarkan,1,1,0,1,0,0,0,0,1,0,0,1,aneh dewan wakil rakyat bau busuk sengat mafia anggar main proyek meleset bubar,"['aneh', 'dewan', 'wakil', 'rakyat', 'bau', 'busuk', 'sengat', 'mafia', 'anggar', 'main', 'proyek', 'meleset', 'bubar']"
HANCURKAN PKI sampai ke akar URL,1,0,0,1,0,1,0,0,0,0,0,1,hancur partai komunis indonesia akar uniform resource locator,"['hancur', 'partai', 'komunis', 'indonesia', 'akar', 'uniform', 'resource', 'locator']"
"MAKAR TIDAK, HAPUS JOKOWI BAIK! Faizal Assegaf (Ketua Progres 98) Jutaan orang berdemonstrasi secara damai untuk? _",1,0,1,0,0,0,0,0,1,0,0,1,makar hapus jokowi ya faizal assegaf ketua progres 98 juta orang demonstrasi damai,"['makar', 'hapus', 'jokowi', 'ya', 'faizal', 'assegaf', 'ketua', 'progres', '98', 'juta', 'orang', 'demonstrasi', 'damai']"
"Yang kaya di Indonesia bukan orang Indonesia, tapi orang Cina, itu aneh. Ayo, Pribumi, usir mereka dari negara kita.",1,0,0,1,0,1,0,0,0,0,0,1,kayak indonesia orang indonesia orang cina aneh ayo pribumi usir negara,"['kayak', 'indonesia', 'orang', 'indonesia', 'orang', 'cina', 'aneh', 'ayo', 'pribumi', 'usir', 'negara']"
"Hentikan dan tutup iklan Meikerta karena Meikerta adalah proyek palsu...dasar sampah Cina kotor, segera bertobat.",1,1,0,1,0,1,0,0,0,0,0,1,henti tutup iklan meike a meike a proyek palsu sampah kotor cina be obat,"['henti', 'tutup', 'iklan', 'meike', 'a', 'meike', 'a', 'proyek', 'palsu', 'sampah', 'kotor', 'cina', 'be', 'obat']"
Hancurkan URL PKI dan antek-anteknya (orang dan partai pendukungnya).,1,0,0,1,0,1,0,0,0,0,0,1,hancur partai komunis indonesia antek antek orang ai dukung uniform resource locator,"['hancur', 'partai', 'komunis', 'indonesia', 'antek', 'antek', 'orang', 'ai', 'dukung', 'uniform', 'resource', 'locator']"
USER Bubarkan HTI yang korup,1,0,0,1,1,0,0,0,0,0,0,1,bubar hati korup,"['bubar', 'hati', 'korup']"
EXPISE FAHRI DAN PENCURI DI DPR,1,1,1,0,0,0,0,0,1,0,0,1,expise fahri curi dewan wakil rakyat,"['expise', 'fahri', 'curi', 'dewan', 'wakil', 'rakyat']"
Timeline mulai memanas dan kembali menumpas PKI,1,0,0,1,0,1,0,0,0,0,0,1,lini panas tumpas partai komunis indonesia,"['lini', 'panas', 'tumpas', 'partai', 'komunis', 'indonesia']"
"Di otak presiden? PENGGUNA? selalu curiga terhadap masyarakat, berprasangka buruk, dan takut menepati janji; ; Jadi apapun yang dilakukan rakyat, presiden menuduh rakyat tidak toleran dan menyebut mereka radikal, teroris, dan sebagainya; ; #sinkPDIP?; #Ting",1,0,0,1,0,0,0,0,1,0,0,1,kepala otak presiden curiga hadap masyarakat prasangka buruk takut janji laku rakyat presiden tuduh rakyat toleran radikal teroris sinkpdip ting,"['kepala', 'otak', 'presiden', 'curiga', 'hadap', 'masyarakat', 'prasangka', 'buruk', 'takut', 'janji', 'laku', 'rakyat', 'presiden', 'tuduh', 'rakyat', 'toleran', 'radikal', 'teroris', 'sinkpdip', 'ting']"
"Jika Anies menang, langkah selanjutnya adalah menggulingkan Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,anies menang langkah guling jokowi,"['anies', 'menang', 'langkah', 'guling', 'jokowi']"
Aamiin.. gulingkan Jokowi.. Bikin ricuh di masyarakat USER USER Action313Jokowi Takut Tinggalkan,1,0,1,0,0,0,0,0,1,0,0,1,amin guling jokowi bikin ribet rakyat aksi 313 jokowi takut lengser,"['amin', 'guling', 'jokowi', 'bikin', 'ribet', 'rakyat', 'aksi', '313', 'jokowi', 'takut', 'lengser']"
Percuma mendapat banyak medali jika ujung-ujungnya hanya dimarahi.,1,1,0,1,1,0,0,0,0,0,0,1,medali marah kafir eliminate,"['medali', 'marah', 'kafir', 'eliminate']"
Terus hancurkan URL PKi,1,0,0,1,0,1,0,0,0,0,0,1,hancur uniform resource locator partai komunis indonesia,"['hancur', 'uniform', 'resource', 'locator', 'partai', 'komunis', 'indonesia']"
gulingkan Jokowi sekarang!!!,1,0,1,0,0,0,0,0,1,0,0,1,guling jokowi,"['guling', 'jokowi']"
Ahok Dipenjara Gulingkan Jokowi Komunis China Penistaan ​​Agama Kriminalisasi Ulama Kriminalisasi Ormas Islam,1,0,1,0,0,1,0,0,0,0,0,1,penjara ahok guling jokowi komunis cina nista al qur an nista agama kriminalisasi ulama kriminalisasi organisasi masyarakat islam,"['penjara', 'ahok', 'guling', 'jokowi', 'komunis', 'cina', 'nista', 'al', 'qur', 'an', 'nista', 'agama', 'kriminalisasi', 'ulama', 'kriminalisasi', 'organisasi', 'masyarakat', 'islam']"
"Pilkada Jakarta Penuh Intimidasi, Apakah Hasilnya Masih Sah? Anies-Sandi Berkampanye dengan Janji Palsu, BATALKAN Pengangkatan Anies-Sandi!!!",1,0,1,0,0,0,0,0,1,0,0,1,pilih kepala daerah daerah khusus ibukota penuh intimidasi hasil sah anies sandi kampanye janji palsu batal angkat anies sandi,"['pilih', 'kepala', 'daerah', 'daerah', 'khusus', 'ibukota', 'penuh', 'intimidasi', 'hasil', 'sah', 'anies', 'sandi', 'kampanye', 'janji', 'palsu', 'batal', 'angkat', 'anies', 'sandi']"
PENGGUNA RT Jangan merasa hebat dalam jubah kekuasaan. Jangan menunggu orang marah. Pemadam Kebakaran Setya Novanto Pemadam Kebakaran Ketua DPR,1,0,1,0,0,0,0,0,1,0,0,1,magis jubah kuasa tunggu orang marah madam bakar setya novanto madam bakar ketua dewan wakil rakyat,"['magis', 'jubah', 'kuasa', 'tunggu', 'orang', 'marah', 'madam', 'bakar', 'setya', 'novanto', 'madam', 'bakar', 'ketua', 'dewan', 'wakil', 'rakyat']"
