Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
Mari kita adakan referendum bubarkan DPR RI atau KPK,0,1,mari adakan referendum bubar dewan wakil rakyat ri komisi berantas korupsi,"['mari', 'adakan', 'referendum', 'bubar', 'dewan', 'wakil', 'rakyat', 'ri', 'komisi', 'berantas', 'korupsi']"
China kembali menggelontorkan dana ke Filipina untuk URL URL perang Marawi,0,1,cina gelontor dana filipina uniform resource locator uniform resource locator perang marawi,"['cina', 'gelontor', 'dana', 'filipina', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator', 'perang', 'marawi']"
USER Pembacaan Pancasila dalam setiap upacara tidak menjadi masalah jika diganti dengan Proklamasi Kemerdekaan NKRI yang mengandung hakikat Pancasila.,0,1,baca pancasila upacara ganti proklamasi merdeka negara republik indonesia kandung hakikat pancasila,"['baca', 'pancasila', 'upacara', 'ganti', 'proklamasi', 'merdeka', 'negara', 'republik', 'indonesia', 'kandung', 'hakikat', 'pancasila']"
"Untuk pemerintahan rezim tongkol, dan polisi tongkol; Yang penting ustadznya dihakimi ya? #Stop Kriminalisasi Ulama'",0,1,perintah rezim tongkol polisi tongkol ustadznya hakim ya stop kriminalisasi ulama,"['perintah', 'rezim', 'tongkol', 'polisi', 'tongkol', 'ustadznya', 'hakim', 'ya', 'stop', 'kriminalisasi', 'ulama']"
USER RT: #Number2Corrupt negara korup yang dibiakkan oleh URL babi Cina,0,1,number2corrupt negara korup biak uniform resource locator babi cina,"['number2corrupt', 'negara', 'korup', 'biak', 'uniform', 'resource', 'locator', 'babi', 'cina']"
Hidup komunis Tiongkok! https:\/\/t.co\/b1RheVKrXl,0,1,hidup komunis tiongkok hypertext transfer protocol over secure socket layer t co b1rhevkrxl,"['hidup', 'komunis', 'tiongkok', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'b1rhevkrxl']"
"PENGGUNA RT: Teriak Ombusmin dan Ombusman, Waria Mungil....\n#OmbusdmanURL Waria Mungil",0,1,teriak ombudsman ombudsman waria mungil ombusdmanurl waria mungil,"['teriak', 'ombudsman', 'ombudsman', 'waria', 'mungil', 'ombusdmanurl', 'waria', 'mungil']"
"Serbuan TKA China, lalu polisi bareng, lalu penyelundupan senjata... Hmmm \xf0\x9f\x98\x96 apa yang terjadi?... URL",0,1,serbu tenaga kerja asing cina polisi bareng selundup senjata hmmm uniform resource locator,"['serbu', 'tenaga', 'kerja', 'asing', 'cina', 'polisi', 'bareng', 'selundup', 'senjata', 'hmmm', 'uniform', 'resource', 'locator']"
"USER USER USER Mereka tidak akan sembuh, mereka bodoh, Kanda USER x82'",0,1,sembuh bodoh kanda x82,"['sembuh', 'bodoh', 'kanda', 'x82']"
"Mereka menganggap #BraceletsCode sebagai operasi intelijen. Kalian manusia fiksi bodoh, pelajari kecerdasan dulu.'",0,1,anggap braceletscode operasi intelijen manusia fiksi bodoh ajar cerdas,"['anggap', 'braceletscode', 'operasi', 'intelijen', 'manusia', 'fiksi', 'bodoh', 'ajar', 'cerdas']"
"Hei, tahukah Anda bahwa ada proyek Tiongkok yang sedang mengerjakannya? Juga!! Apakah putra dan putri Indonesia tidak diberi kesempatan? URL",0,1,hai proyek tiongkok kerja putra putri indonesia uniform resource locator,"['hai', 'proyek', 'tiongkok', 'kerja', 'putra', 'putri', 'indonesia', 'uniform', 'resource', 'locator']"
"USER USER USER USER USER USER Logikanya, Arab Saudi menginvestasikan 800 T di Tiongkok, sementara Tiongkok berinvestasi di Indonesia dan memprotes.",0,1,logika arab saudi investasi 800 t tiongkok tiongkok investasi indonesia protes,"['logika', 'arab', 'saudi', 'investasi', '800', 't', 'tiongkok', 'tiongkok', 'investasi', 'indonesia', 'protes']"
"Tangkap Ahok dan Kelompok Pemalsu E-KTP, Dianggap Berkhianat pada Bangsa dan Negara",0,1,tangkap ahok kelompok palsu e kartu tanda duduk anggap khianat bangsa negara,"['tangkap', 'ahok', 'kelompok', 'palsu', 'e', 'kartu', 'tanda', 'duduk', 'anggap', 'khianat', 'bangsa', 'negara']"
USER USER Merekalah para bajingan radikal yang menyukai kotoran unta. Berbeda dengan USER yang selalu berjuang membangun Negara Kesatuan Republik Indonesia. Apa yang bisa dilakukan Rizieq Syihab yang mesum jika diserang komplotan? Yang bisa mereka lakukan hanyalah membuat KERUSAKAN KEBISINGAN! Malu oh sayang sekali!',0,1,bajing radikal suka kotor unta beda juang bangun negara republik indonesia laku rizieq shihab mesum serang komplot laku rusa bising malu oh sayang,"['bajing', 'radikal', 'suka', 'kotor', 'unta', 'beda', 'juang', 'bangun', 'negara', 'republik', 'indonesia', 'laku', 'rizieq', 'shihab', 'mesum', 'serang', 'komplot', 'laku', 'rusa', 'bising', 'malu', 'oh', 'sayang']"
"USER Calon Cawapres Jokowi, Siapapun Saya Setuju, Asal Bukan Bajingan Tetangga'",0,1,calon calon wakil presiden jokowi tuju bajing tetangga,"['calon', 'calon', 'wakil', 'presiden', 'jokowi', 'tuju', 'bajing', 'tetangga']"
"USER USER Asek itu BOHONG, kerja keras saja...Bongggg...Cebong...\nKalau mati, mungkin yang membusuk duluan.'",0,1,asyik bohong kerja keras bongggg cebong mati busuk,"['asyik', 'bohong', 'kerja', 'keras', 'bongggg', 'cebong', 'mati', 'busuk']"
USER tidak berguna di semua negara,0,1,negara,['negara']
"Anda tertipu dan diperbudak Islam Bung Ketum ICMI, Allah SWT bukanlah Tuhan dibalik Gerhana",0,1,te ipu budak islam ketua ikat cendekiawan muslim indonesia allah subhanahu wa taala tuhan gerhana,"['te', 'ipu', 'budak', 'islam', 'ketua', 'ikat', 'cendekiawan', 'muslim', 'indonesia', 'allah', 'subhanahu', 'wa', 'taala', 'tuhan', 'gerhana']"
RT PENGGUNA PENGGUNA kata PENGGUNA; Kecebong PKI anti kediktatoran Islam hanya untuk Jokowi,0,1,kecebong partai komunis indonesia anti diktator islam jokowi,"['kecebong', 'partai', 'komunis', 'indonesia', 'anti', 'diktator', 'islam', 'jokowi']"
"USER Itu permainan kotor rezim ini, kalau ada yang tidak mendukung rezim ini, seluruh Indonesia akan gempar dan terjadi kerusuhan!'",0,1,main kotor rezim dukung rezim indonesia gempar rusuh,"['main', 'kotor', 'rezim', 'dukung', 'rezim', 'indonesia', 'gempar', 'rusuh']"
Kabinet Bawahan Tiongkok,0,1,kabinet tiongkok,"['kabinet', 'tiongkok']"
PENGGUNA Bani kampret memang punya standar ganda dalam permainannya',0,1,bani kampret standar ganda main,"['bani', 'kampret', 'standar', 'ganda', 'main']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Cebong bego. Sudah dijelaskan bahwa BCA masih mengganggu. Kalian pandai menunjukkan kebodohan.',0,1,cebong bego baca ganggu pandai bodoh,"['cebong', 'bego', 'baca', 'ganggu', 'pandai', 'bodoh']"
"Padahal saya bukan anak ekonomi, ngerti maksudnya cetak uang, gak mikir valuta asing, adminnya gila banget, kesal banget.",0,1,anak ekonomi nge i maksud cetak uang pikir valuta asing adminnya gila banget kesal banget,"['anak', 'ekonomi', 'nge', 'i', 'maksud', 'cetak', 'uang', 'pikir', 'valuta', 'asing', 'adminnya', 'gila', 'banget', 'kesal', 'banget']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA Kamu benar-benar Riya... Singapura adalah penggemar Jul... mengapa kamu pergi ke Singapura 100 kali? Mencari lemak babi Jul? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,riya singapura gemar jul pergi singapura 100 kali cari lemak babi jul,"['riya', 'singapura', 'gemar', 'jul', 'pergi', 'singapura', '100', 'kali', 'cari', 'lemak', 'babi', 'jul']"
PENGGUNA Aseng teriak aseng munafik',0,1,asing teriak asing munafik,"['asing', 'teriak', 'asing', 'munafik']"
"USER JKT 58 lho, bukan berarti bukan orang asing yang jualan taekkk'",0,1,jakarta 58 lo bera i orang asing jual taekkk,"['jakarta', '58', 'lo', 'bera', 'i', 'orang', 'asing', 'jual', 'taekkk']"
"Ungkapan ""cebong"" dan ""kampret"" sengaja diciptakan oleh orang-orang kafir untuk memecah belah umat Islam di Indonesia.",0,1,cebong kampret sengaja cipta orang orang kafir pecah belah umat islam indonesia,"['cebong', 'kampret', 'sengaja', 'cipta', 'orang', 'orang', 'kafir', 'pecah', 'belah', 'umat', 'islam', 'indonesia']"
Hancurkan PKI DaruratPKI,0,1,hancur partai komunis indonesia darurat partai komunis indonesia,"['hancur', 'partai', 'komunis', 'indonesia', 'darurat', 'partai', 'komunis', 'indonesia']"
"Yang minoritas tertindas di Indonesia, China saja yang senang",0,1,minoritas te indas indonesia cina senang,"['minoritas', 'te', 'indas', 'indonesia', 'cina', 'senang']"
Usir China dan antek-anteknya jika ingin Indonesia damai.,0,1,usir cina antek antek indonesia damai,"['usir', 'cina', 'antek', 'antek', 'indonesia', 'damai']"
"Hanya ada satu cara bagi umat Islam untuk turut menjaga NKRI, yakni berhenti menyembah Allah SWT sebagai makhluk bodoh dan biadab.",0,1,umat islam jaga negara republik indonesia henti sembah allah subhanahu wa taala makhluk bodoh biadab,"['umat', 'islam', 'jaga', 'negara', 'republik', 'indonesia', 'henti', 'sembah', 'allah', 'subhanahu', 'wa', 'taala', 'makhluk', 'bodoh', 'biadab']"
"USER USER USER USER \n\nPekok cebong. Bagus, Paman Tofa. Mari kita atasi bajingan bodoh ini \xf0\x9f\x91\x8d\xf0\x9f\x98\x82'",0,1,bodoh cebong bagus paman tofa mari bajing bodoh,"['bodoh', 'cebong', 'bagus', 'paman', 'tofa', 'mari', 'bajing', 'bodoh']"
"USER USER Teori yang benar bukan teori ini, pasti cumi-cumi, asal bagus tapi beracun kan?",0,1,teori teori cumi cumi bagus racun,"['teori', 'teori', 'cumi', 'cumi', 'bagus', 'racun']"
PENGGUNA SEBENARNYA DIKTATOR JOKOWI MELAWAN ORGANISASI KEMANUSIAAN NAHDATUL ULAMA,0,1,diktator jokowi lawan organisasi manusia nahdlatul ulama ulama,"['diktator', 'jokowi', 'lawan', 'organisasi', 'manusia', 'nahdlatul', 'ulama', 'ulama']"
USER Namanya juga anggota oposisi. Apalagi yang ada di mulutnya kalau tidak ada yang negatif terhadap pemerintahan yang berkuasa',0,1,nama anggota oposisi mulut negatif hadap perintah kuasa,"['nama', 'anggota', 'oposisi', 'mulut', 'negatif', 'hadap', 'perintah', 'kuasa']"
"90% umat Buddha di Indonesia adalah etnis CINA (CHINA), yang mencakup sejumlah taipan kolonial besar Indonesia.",0,1,90 umat buddha indonesia etnis cina cina cakup taipan kolonial indonesia,"['90', 'umat', 'buddha', 'indonesia', 'etnis', 'cina', 'cina', 'cakup', 'taipan', 'kolonial', 'indonesia']"
"PENGGUNA RT: PENGGUNA Aaaah, mana politikus Gerindra... Wong Jokowi banyak ngomong, malah bagi-bagi sepeda...",0,1,aaaah politikus gerindra orang jokowi bicara sepeda,"['aaaah', 'politikus', 'gerindra', 'orang', 'jokowi', 'bicara', 'sepeda']"
"USER USER Kalau bikin kecebong jadi buas, nggak masalah hihihi'",0,1,bikin kecebong buas hihi,"['bikin', 'kecebong', 'buas', 'hihi']"
USER USER USER Nama tim baru adalah JA rogue steel,0,1,nama tim rogue steel,"['nama', 'tim', 'rogue', 'steel']"
ANGGOTA DPR INI TAK MALU DENGAN KORUPSI TAPI TAK MAU DIGANGGU,0,1,anggota dewan wakil rakyat malu korupsi ganggu,"['anggota', 'dewan', 'wakil', 'rakyat', 'malu', 'korupsi', 'ganggu']"
Analisisnya terhadap LBH hanya 2: 1. Sudah disusupi komunis atau 2. Antek-antek jenderal lama yang kini menjadi penguasa negara,0,1,analisis hadap 2 1 susup komunis 2 antek antek jenderal kuasa negara,"['analisis', 'hadap', '2', '1', 'susup', 'komunis', '2', 'antek', 'antek', 'jenderal', 'kuasa', 'negara']"
"Ciri-ciri orang muslim Pak USER mungkin tidak berani membantah, berani mendatangkan bidadari",0,1,ciri ciri orang muslim berani ban berani bidadari,"['ciri', 'ciri', 'orang', 'muslim', 'berani', 'ban', 'berani', 'bidadari']"
"Bapak bangsa Indonesia adalah Sukano, bukan ulama, kiai, atau pejuang Islam. Pejuang Muslim mendirikan Negara Islam",0,1,bangsa indonesia soekarno ulama kiai juang islam juang muslim negara islam,"['bangsa', 'indonesia', 'soekarno', 'ulama', 'kiai', 'juang', 'islam', 'juang', 'muslim', 'negara', 'islam']"
USER whuahahahah baru di rezim ini mengusir maling dengan uang sewa yang mereka banggakan padahal bukan sepenuhnya milik negara\n*setuju membodohi rakyat yang sudah kehilangan kepercayaannya.\nheheh',0,1,haha rezim usir maling uang sewa bangga sepenuh milik negara tuju bodoh rakyat hilang percaya hehe,"['haha', 'rezim', 'usir', 'maling', 'uang', 'sewa', 'bangga', 'sepenuh', 'milik', 'negara', 'tuju', 'bodoh', 'rakyat', 'hilang', 'percaya', 'hehe']"
Apakah ini kantor atau tempat pembuangan sampah?\nRumahnya bau sekali!',0,1,kantor buang sampah rumah bau,"['kantor', 'buang', 'sampah', 'rumah', 'bau']"
"PENGGUNA Yang Pilih Malingsia, Siapa Penipu PKI?",0,1,pilih malingsia tipu partai komunis indonesia,"['pilih', 'malingsia', 'tipu', 'partai', 'komunis', 'indonesia']"
"PENGGUNA Mulut Allah SWT dalam Al-Quran memang busuk, kafir, terkunci, dll.",0,1,mulut allah subhanahu wa taala al alquran busuk kafir kunci,"['mulut', 'allah', 'subhanahu', 'wa', 'taala', 'al', 'alquran', 'busuk', 'kafir', 'kunci']"
"Allah SWT itu sangat terbatas, bodoh dan biadab namun mengaku tidak terbatas sehingga harus dihapuskan",0,1,allah subhanahu wa taala batas bodoh biadab batas hapus,"['allah', 'subhanahu', 'wa', 'taala', 'batas', 'bodoh', 'biadab', 'batas', 'hapus']"
"APA YANG JELAS OTAK AHOK-DJAROT SANGAT BANTENG, SANGAT TERLIHAT DAN TERTEKAN..... RUSAK, PERLU DIHAPUS DAN DIGANTI.....",0,1,otak ahok djarot banteng lihat te ekan rusak hapus ganti,"['otak', 'ahok', 'djarot', 'banteng', 'lihat', 'te', 'ekan', 'rusak', 'hapus', 'ganti']"
USER Kampret juga ingin bersikap kasar dan bandit di NKRI agar diusir seluruh orang Tionghoa agar masyarakat Indonesia tahu bagaimana rasanya.,0,1,kampret sikap kasar bandit negara republik indonesia usir orang tionghoa masyarakat indonesia,"['kampret', 'sikap', 'kasar', 'bandit', 'negara', 'republik', 'indonesia', 'usir', 'orang', 'tionghoa', 'masyarakat', 'indonesia']"
USER Artinya berudu adalah antek komunis,0,1,a inya berudu antek komunis,"['a', 'inya', 'berudu', 'antek', 'komunis']"
RT USER Lucu juga sih polisi menghina padahal ada polisi dan polisi ada di sana. dimana wibawa polisi? Politics_ID Kapolri,0,1,lucu sih polisi hina polisi polisi wibawa polisi politics id kepala polisi republik indonesia,"['lucu', 'sih', 'polisi', 'hina', 'polisi', 'polisi', 'wibawa', 'polisi', 'politics', 'id', 'kepala', 'polisi', 'republik', 'indonesia']"
35. Umat Islam selalu mempunyai kriteria tersendiri dalam memilih pemimpinnya. Pemimpin masjid tidak boleh memilih pemimpin non-Muslim,0,1,35 umat islam kriteria pilih pimpin pimpin masjid pilih pimpin non muslim,"['35', 'umat', 'islam', 'kriteria', 'pilih', 'pimpin', 'pimpin', 'masjid', 'pilih', 'pimpin', 'non', 'muslim']"
USER USER USER USER USER USER USER USER USER USER USER USER Di rezim ini banyak penganut kebodohan',0,1,rezim anut bodoh,"['rezim', 'anut', 'bodoh']"
"PENGGUNA Muhammad menurut Alquran adalah manusia bejat, jelas bukan?",0,1,muhammad alquran manusia bejat,"['muhammad', 'alquran', 'manusia', 'bejat']"
Perubahan Rezim; Ganti Presiden; ; Tidak Memilih Calon PDIP pada Pilkada 27 Juni 2018; ; #2019GantiPresiden,0,1,ubah rezim ganti presiden pilih calon partai demokrasi indonesia juang pilih kepala daerah 27 juni 2018 2019 ganti presiden,"['ubah', 'rezim', 'ganti', 'presiden', 'pilih', 'calon', 'partai', 'demokrasi', 'indonesia', 'juang', 'pilih', 'kepala', 'daerah', '27', 'juni', '2018', '2019', 'ganti', 'presiden']"
"Rakyat tidak lagi membutuhkan DPR, malah terasa membebani rakyat dan negara",0,1,rakyat butuh dewan wakil rakyat asa beban rakyat negara,"['rakyat', 'butuh', 'dewan', 'wakil', 'rakyat', 'asa', 'beban', 'rakyat', 'negara']"
"USER USER Sang petahana bisa tahu siapa calon wakil presidennya, takut ditusuk dari belakang oleh Cakimin dan Romi? ngoahahah; ; SKILL HANYA ADA 1, CHEATER!!!; Aku anak yang seperti itu, aku bodoh dan aku kurang beruntung. Plonga plongo menghasilkan optimisme yang berlebihan; ; #",0,1,sang tahan calon wakil presiden takut tusuk cak imin romi haha skill 1 cheater anak sepe i bodoh untung plonga plongo hasil optimisme,"['sang', 'tahan', 'calon', 'wakil', 'presiden', 'takut', 'tusuk', 'cak', 'imin', 'romi', 'haha', 'skill', '1', 'cheater', 'anak', 'sepe', 'i', 'bodoh', 'untung', 'plonga', 'plongo', 'hasil', 'optimisme']"
"Kalau pendeta perempuan dan laki-laki saling memanggil baby daddy, itu masih bisa diterima. Itu laki-laki dan laki-laki, tidak perlu menggunakan baby daddy atau apa pun, itu benar-benar menjijikkan'",0,1,pendeta perempuan laki laki panggil baby daddy terima laki laki laki laki baby daddy jijik,"['pendeta', 'perempuan', 'laki', 'laki', 'panggil', 'baby', 'daddy', 'terima', 'laki', 'laki', 'laki', 'laki', 'baby', 'daddy', 'jijik']"
"USER USER Cebong mana yang punya otak hina ulama kita cuma di Indonesia, non muslim kurang ajar.'",0,1,cebong otak hina ulama indonesia non muslim ajar,"['cebong', 'otak', 'hina', 'ulama', 'indonesia', 'non', 'muslim', 'ajar']"
"Itulah celotehan Allah SWT, sama sekali tidak ada pelindung dan penolong bagimu, tapi Allah tidak menolong, kenapa Dia tetap disembah? (29:22)",0,1,celoteh allah subhanahu wa taala lindung tolong allah tolong sembah 29 22,"['celoteh', 'allah', 'subhanahu', 'wa', 'taala', 'lindung', 'tolong', 'allah', 'tolong', 'sembah', '29', '22']"
"Kalian mengolok-olok Islam yang mengajarkan hal-hal di luar Islam yang salah, sehingga Islam terkesan benar, padahal yang benar dalam Islam adalah",0,1,olok olok islam ajar islam salah islam kes islam,"['olok', 'olok', 'islam', 'ajar', 'islam', 'salah', 'islam', 'kes', 'islam']"
"ISIS adalah Islam, Islam adalah ISIS, jika ingin hidup sejahtera tinggalkan Islam, berhentilah sholat & mengaji",0,1,isis islam islam isis hidup sejahtera tinggal islam henti salat aji,"['isis', 'islam', 'islam', 'isis', 'hidup', 'sejahtera', 'tinggal', 'islam', 'henti', 'salat', 'aji']"
"Lebih banyak postingan sadis dari Victor bodoh, JASMEV dan berudu istana. JAMUR PEKERJAAN CINA DI POLISI",0,1,postingan sadis victor bodoh jokowi ahok social media volunteer berudu istana jamur kerja cina polisi,"['postingan', 'sadis', 'victor', 'bodoh', 'jokowi', 'ahok', 'social', 'media', 'volunteer', 'berudu', 'istana', 'jamur', 'kerja', 'cina', 'polisi']"
"Teroris jahat nyata ada di Indonesia... Bukan Wahhabisme, bukan unta tapi babi Cina yang menebar teror nyata...",0,1,teroris jahat nyata indonesia wahhabisme unta babi cina tebar teror nyata,"['teroris', 'jahat', 'nyata', 'indonesia', 'wahhabisme', 'unta', 'babi', 'cina', 'tebar', 'teror', 'nyata']"
"KY Tak Kerja, Gaji Makan Butuh, APBN Buang-buang, Hakim Nakal Marak, LEPASKAN USER USER USER URL",0,1,ky kerja gaji makan butuh anggar belanja negara buang buang hakim nakal marak lepas uniform resource locator,"['ky', 'kerja', 'gaji', 'makan', 'butuh', 'anggar', 'belanja', 'negara', 'buang', 'buang', 'hakim', 'nakal', 'marak', 'lepas', 'uniform', 'resource', 'locator']"
USER USER USER Semuanya disunat ustad...jangan layani ustad...',0,1,sunat ustad layan ustad,"['sunat', 'ustad', 'layan', 'ustad']"
USER USER USER USER USER USER USER USER Bani Cebong' Hoax,0,1,bani cebong hoaks,"['bani', 'cebong', 'hoaks']"
USER USER USER Yang pakai pantat itu kamu.. Hahaa pantatnya teriak-teriak..\nRocky ngomel dosennya gak laku di Indonesia.. Yang percaya cuma PSK dan penjilat warnet karena otaknya lah sama seperti pantat mereka.. Hahaa',0,1,pakai pantat haha pantat teriak teriak rocky ngomel dosen laku indonesia percaya kerja seks komersial jilat warung internet otak sepe i pantat haha,"['pakai', 'pantat', 'haha', 'pantat', 'teriak', 'teriak', 'rocky', 'ngomel', 'dosen', 'laku', 'indonesia', 'percaya', 'kerja', 'seks', 'komersial', 'jilat', 'warung', 'internet', 'otak', 'sepe', 'i', 'pantat', 'haha']"
"min PENGGUNA. Internet menjadi berantakan! Kalau murah dan jelek, tidak apa-apa. Ini perhitungan yang lumayan, min. tapi internetnya kacau",0,1,min internet beranta murah jelek hitung lumayan min internetnya kacau,"['min', 'internet', 'beranta', 'murah', 'jelek', 'hitung', 'lumayan', 'min', 'internetnya', 'kacau']"
"Apakah ini benar akun resmi admin? ?? Mohon Pak USER, beri kami pelatihan terlebih dahulu tentang ekonomi agar kami tidak hanya berkicau saja. Admin bodoh mempengaruhi citra partai lho?",0,1,akun resmi admin mohon latih ekonomi kicau admin bodoh pengaruh citra ai lo,"['akun', 'resmi', 'admin', 'mohon', 'latih', 'ekonomi', 'kicau', 'admin', 'bodoh', 'pengaruh', 'citra', 'ai', 'lo']"
