Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Warga desa, pendukung AHY https:\/\/t.co\/GmezpOYLsY",1,1,0,1,0,0,0,0,1,0,1,0
PENGGUNA: Warga Semarang Prihatin dengan Kontroversi Puisi Gus Mus,0,0,0,0,0,0,0,0,0,0,0,0
model seksi di sini sialan di detail pref dm saya fr: Kaukasia',0,1,0,0,0,0,0,0,0,0,0,0
"Persetan dengan anak Kntl yang sangat kecewa karena sekolahnya mengganti namanya \xf0\x9f\x98\x92\xf0\x9f\x98\x92 jadi kamu benar-benar bodoh, kenapa kamu tidak mencobanya.\n\ nPekerjaanmu di sekolah hanya pacaran, sekedar tidur dan jajan, jadi katanya harga diri \xf0\x9f\x98\x92'",1,1,1,0,0,0,0,1,0,1,0,0
"USER Pantas Dibubarkan, Ayo Kita Adakan Referendum Rakyat Bubarkan DPR.",1,0,0,1,0,0,0,0,1,0,0,1
PENGGUNA Setan.... Penghancur diet,0,1,0,0,0,0,0,0,0,0,0,0
USER USER jika USER tidak melaporkan USER berarti memperbaiki satu kereta... ð???ð???,0,0,0,0,0,0,0,0,0,0,0,0
"USER Gausa, ingatlah kamu gila :((('",0,1,0,0,0,0,0,0,0,0,0,0
Terima Ketetapan Presiden Kalau PKI Tampil BERJUANG!!!,1,0,0,1,0,1,0,0,0,0,1,0
"Minggu pertama digitalisasi\nMinggu kedua rektifikasi, update PBB, layouting PBB\nSungguh menyenangkan di sini\nAnda dapat mempelajari mapinfo, globalmapper, arcgis, dan autocad di mana saya memiliki disabilitas dalam aplikasi ini'",0,0,0,0,0,0,0,0,0,0,0,0
USER wow mataku sipit banget padahal aku sendiri bukan orang China :(( sabar ya adikku',0,0,0,0,0,0,0,0,0,0,0,0
Terima kasih Pak Gubernur atas pujiannya,0,0,0,0,0,0,0,0,0,0,0,0
"PENGGUNA ISLAM menggunakan semua huruf kapital. Wow.\nJangan khawatir, kami tidak buta, kami tidak buta dan hati nurani kami tidak hilang.\nAnda dapat memilih apa pun yang Anda inginkan.\nJadi saya dapat memilih apa pun yang saya inginkan.\nApakah itu adil? Kecuali jika Anda tidak memahami arti keadilan.'",0,0,0,0,0,0,0,0,0,0,0,0
Indonesia palsu = negeri prostitusi,1,1,0,1,0,0,0,1,0,0,1,0
"USER USER Apakah menurut Anda tim 1 tidak menggunakan usaha? dihasilkan oleh semua orang mulai dari 0 hingga akhirnya mencapai titik tertinggi disana. Tim 2 memang bisa tampil dengan lancar tanpa ada cacat apapun namun dilihat darimanapun, Tim 1 lebih baik dan layak untuk menang.",0,0,0,0,0,0,0,0,0,0,0,0
Presiden Jongos...selalu menunggu perintah tuannya dari Cina...terutama karena kaum Muslim yang dibantai bukanlah orang kafir Cina!,1,1,1,0,1,1,0,0,0,1,0,0
"USER Otak kecil banyak bertanya gan...kenapa pemerintah harus keluarkan uang untuk freeport, padahal kontraknya mau habis? Mungkin Paman Bud bisa membantu...?'",1,1,0,1,0,0,0,0,1,0,1,0
"Nih saya lengkapi dengan videonya..!!!; ; ""kitab suci itu fiksi"" USER ; ; PENDUDUK AGAMA disebut PENGGUNA",1,0,1,0,1,0,0,0,0,1,0,0
"dan Gus Dur berperan sebagai pemimpin muslim yang ramah, idealis namun mencintai perbedaan, keren pluralisme",0,0,0,0,0,0,0,0,0,0,0,0
Hebat ???ð???ð???,0,0,0,0,0,0,0,0,0,0,0,0
Itu semua salah Jokowi. Hanya dalam rezim jahat diktator otoriter komunis kafir yang tidak adil inilah opm memulai... URL,1,0,1,0,1,1,0,0,0,1,0,0
#NAMA?,1,1,1,0,0,0,0,0,1,1,0,0
Komunis yang keren!',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Untung presidennya Pak Jokowi!! ; Mungkin kalau bukan karena dia, bandaranya bakal mangkrak di tengah jalan. ; Terima kasih Bapak Presiden ð???ð???; Salam 2 periode",0,0,0,0,0,0,0,0,0,0,0,0
Kepala Binmas Ipda Gunung Hutasoit melakukan kunjungan umum dan menyampaikan pesan keamanan masyarakat dan jaminan sosial terkait Pilgub dan Pilkada Tahun 2018 kepada pegawai BRI Ranting Muara DAMENRA SIHITE dkk di Desa Hutanagodang Kec. Kecamatan Muara. Mengetuk. Utara.,0,0,0,0,0,0,0,0,0,0,0,0
"Meski banyak isu yang mengemuka, seperti feminisme, rasisme, bahkan kekayaan LGBT di film Mulan, Frozen, dan live action remake Beauty and The Beast, salah satu kelebihan film animasi Disney adalah lagu-lagunya mampu mengangkat isu-isu tersebut. membuat penonton ikut bernyanyi. Seru",0,0,0,0,0,0,0,0,0,0,0,0
USER Syarwan Hamid sangat marah!!; ; “Saya kira Presiden & jajarannya berpotensi menjadi Pengkhianat Nasional! Terkutuklah kalian jika terjadi bencana di negeri ini di kemudian hari!”; ; PENGGUNA; PENGGUNA; PENGGUNA; PENGGUNA; PENGGUNA; PENGGUNA; ;,1,0,0,1,0,0,0,0,1,0,0,1
"USER USER Rezim antek plonga plongo Tiongkok, sudah plonga plongo bodoh lagi hahahah'",1,1,1,0,0,1,0,0,0,1,0,0
Bom Diiah\xe2\x9d\xa4',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER OK, kalau begitu kita pergi bersama, biarkan saja'",0,0,0,0,0,0,0,0,0,0,0,0
Gubernur yang mengharumkan nama bangsa Indonesia,0,0,0,0,0,0,0,0,0,0,0,0
Saya menambahkan video ke playlist USER,0,0,0,0,0,0,0,0,0,0,0,0
bangkai ini wkwk sepertinya baru putus dan aku masih inget yang memandikan kucingnya.. eeeeeee bae2',0,1,0,0,0,0,0,0,0,0,0,0
"USER hahaha....biarkan yang nonton ikut ikutan, kaya Dadan kalau udah main gitar...'",0,1,0,0,0,0,0,0,0,0,0,0
Anti-Islamisme Jokowi akan dipromosikan oleh lawan politik... buzzer dari rezim tersebut,1,0,1,0,1,0,0,0,0,1,0,0
USER Barometernya jelas di Pilkada DKI “petahana -+60% N akhirnya jatuh di kotak pemilih” dan hasilnya Gubernur yang membawa rahmat bagi semua.ð???,0,0,0,0,0,0,0,0,0,0,0,0
"Seiring berjalannya waktu, semakin saya terekspos, saya semakin terekspos.",0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER USER Lagi bareng om Anies Sandi,1,0,1,0,0,0,0,0,1,1,0,0
"Allah SWT Tak Mengerti Toleransi Harus Dibuang USER Ingin Belajar Toleransi & Keindonesiaan, Ikuti SabangMerauke 2016",1,1,0,1,1,0,0,0,0,0,0,1
"Jangan sedih jika melihat “sendok pun punya pasangan, garpu” saat makan siang. Taplak mejanya tidak ada pasangannya, hanya ada dia saja.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: USER Tidak apa-apa. Rezim ini memang anti Islam dan anti ulama. Inilah buktinya. URL,1,0,0,1,1,0,0,0,0,0,1,0
USER USER USER bisakah kamu membawa pasukan',1,1,1,0,0,0,0,0,1,1,0,0
"Setuju... Usir saja yang keturunan Arab, India, dan China, termasuk Anda Zul. URL",1,0,0,1,0,1,0,0,0,0,0,1
Jadi sebenarnya dokumen hasil TPF Munir tidak hilang. Yang hilang adalah nyali politik Jokowi. Mengapa? Apa karena kasus ini terjadi di era Mega?,1,0,1,0,0,0,0,0,1,1,0,0
PENGGUNA Ayas kunyuk.',0,1,0,0,0,0,0,0,0,0,0,0
Bawaslu menyatakan PKPI telah lolos syarat untuk mengikuti Pilkada 2019. #Liputan6SCTV,0,0,0,0,0,0,0,0,0,0,0,0
"2. Presiden USER meyakini Indonesia akan menjadi negara yang lebih besar, kokoh, dan kuat jika para ulama dan umara selalu bersinergi dan menjaga silaturahmi #JokowiAjakUlamaSejukkanPilkada",0,0,0,0,0,0,0,0,0,0,0,0
"USER Saya tidak terburu-buru, Anda tahu, saya akhirnya membuat diri saya sendiri merasa jijik. WOI YA, GABUNG TAHAN NAPASMU AKU SETELAH KEJADIAN'",0,0,0,0,0,0,0,0,0,0,0,0
"Negara USER Esdegan punya kedutaan besar Israel dan punya diplomat hub, Jokowi gak punya diplomat hub..\nEsdegan itu antek Yahudi?'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER Salut atas keikhlasan USER dalam bersedekah mengeluarkan dana milyaran kepada,0,0,0,0,0,0,0,0,0,0,0,0
"Kunjungan Anies ke Türkiye Tuai Pujian Ribuan Netizen, Mereka Bilang: Ini Gubernur atau Presiden? Keterangan lebih lanjut:",0,0,0,0,0,0,0,0,0,0,0,0
USER Seperti kamu dikutuk',1,1,1,0,0,0,0,0,1,1,0,0
USER Anda hebat dalam mengukur tingkat keimanan seseorang. Namun Anda tidak melihat level Anda... Apakah Anda termasuk orang yang berpikiran picik?,1,1,1,0,0,0,1,0,0,1,0,0
PENGGUNA RT: Orang gila tanpa gangguan mental adalah orang yang paling logis\n(?)',0,0,0,0,0,0,0,0,0,0,0,0
"USER Biasa Somad sebenarnya pengen ngopi di Strabucks...tapi nggak bisa...gila Somad USER, ayo ngopi...kalau begitu, ayo aku tampar kepompongmu biar makin sombong ...'",1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER Siapa yang mau ganti presiden? Kandidat no,0,0,0,0,0,0,0,0,0,0,0,0
Deklarasi Pilkada 2018 aman dan anti hoaks bagi warga Panggreh Jabon,0,0,0,0,0,0,0,0,0,0,0,0
Sejak 2 tahun lalu orang-orang berteriak “Jokowi itu diktator” tapi sampai sekarang pun mereka yang berteriak seperti itu masih bisa hidup nyaman. Menurut saya ini ironis.,1,0,1,0,0,0,0,0,1,1,0,0
"Gilanya, bukan cuma pesepakbola, tapi juga jualan bahan kimia! URL",0,1,0,0,0,0,0,0,0,0,0,0
Soal Ujian SD Pendidikan Agama Islam (PAI),0,0,0,0,0,0,0,0,0,0,0,0
PENGGUNA RT: Anjirr Kacau oleh Horse Dick.. URL,0,1,0,0,0,0,0,0,0,0,0,0
Islam di Nusantara hanyalah ancaman bagi kaum komunis dan Syiah liberal untuk menghancurkan Islam di Indonesia.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Pks juga antek komunis,1,0,0,1,0,1,0,0,0,0,1,0
"USER Patung Tugu Rato Nago Besanding. lokasi di Desa Simpang Tiga Kagungan Ratu, Kecamatan Tulang Bawang Udik, Lampung #TebakGambarIM3Ooredoo USER USER USER USER USER'",0,0,0,0,0,0,0,0,0,0,0,0
"Angkat tanganmu! Jangan bergerak! ,*, Ciyus? , Tumpah? , Miwhat? #lucu'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Apa yang dilakukan rezim pemerintah saat ini patut diapresiasi. Di sisi lain, ada beberapa pekerjaan rumah yang perlu diselesaikan. Semoga di periode ke 2 bisa diperbaiki. Pak Dhe harus berani memperbaiki pekerjaan rumahnya",0,0,0,0,0,0,0,0,0,0,0,0
"â??Saya mengajak para ulama untuk mendinginkan situasi, mendinginkan situasi,â?? kata Presiden Jokowi PENGGUNA",0,0,0,0,0,0,0,0,0,0,0,0
"Saya bukan ahli ekonomi, tapi saya pernah dengar kalau mencetak uang banyak justru menimbulkan inflasi, dan harga rupiah yang dicetak sesuai dengan nominalnya, kok bisa admin USER melontarkan pernyataan seperti itu. Mohon koreksi saya jika saya salah",0,0,0,0,0,0,0,0,0,0,0,0
"USER tertawa, menyebut dirinya noob hahaha. Btw, keluar dari Ena gan?'",0,0,0,0,0,0,0,0,0,0,0,0
"Kali ini saya acungkan jempol kepada PENGGUNA, bukan pada isi pernyataannya melainkan pada tindakannya yang bisa jadi merupakan tindakan “uji air”. Dengan begitu akan diketahui mana pembela agama yang sejati dan mana yang abal-abal. Yang mendukung pernyataan USER",0,0,0,0,0,0,0,0,0,0,0,0
"Aku ingin marah tapi aku kasihan pada mereka yang telah bekerja keras tanpa peduli. Tapi kalau dibiarkan, mereka yang bekerja keras dan banyak bicara akan bau mulut.”",1,1,1,0,0,0,1,0,0,1,0,0
"Oh iya saya lupa.. terima kasih banyak pak, semenjak bapak menjadi presiden, jalan negara tempat kita tinggal sudah tersentuh aspal mulus.. Pos Lintas Batas Negara sudah tidak memalukan lagi. Rasanya seperti berada di surga, Pak.",0,0,0,0,0,0,0,0,0,0,0,0
"(lanjutan) mendekati Phoebe dengan tatapan\xe2\x80\x94Entahlah. Keanu tidak merasa terintimidasi. Terlalu tidak bersahabat bagi orang asing yang baru saja bertemu. Sementara itu, Ilya yang berada di pelukannya mencondongkan tubuh ke depan. Tangan mungilnya",0,0,0,0,0,0,0,0,0,0,0,0
USER USER menyuruh munawar bersikap seperti sedang kencing unta\nmunawar munawar',1,1,1,0,0,0,0,0,1,1,0,0
"PENGGUNA Ya...tapi harus siap disebut kafir, komunis, antek asing, dll...'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Meraih saham? Hutang lagi...hutang lagi...penipu. Uang pinjaman kemudian digunakan untuk membangun citra. Rezim ini benar-benar sebuah penipuan',1,1,1,0,0,0,0,0,1,1,0,0
"PENGGUNA Oh penipuan. Ya, urus saja bodoh, orang-orangmu membutuhkannya'",1,1,1,0,0,0,0,0,1,1,0,0
"Orang yang sering tertawa belum tentu gila, dan orang yang tidak pernah tertawa belum tentu waras.'",0,0,0,0,0,0,0,0,0,0,0,0
"PENGGUNA, tangkap dan bunuh saja bajingan itu...tidak ada gunanya mengharapkan apa pun dari 'penegak hukum''",0,1,0,0,0,0,0,0,0,0,0,0
"USER eh gan, kelihatannya pelacur baru",0,1,0,0,0,0,0,0,0,0,0,0
"PENGGUNA Ya. Game bagus apa yang berdasarkan film? Assassin's Creed juga berantakan. Resident Evil mungkin tidak baik-baik saja.""",1,1,0,1,0,0,0,0,1,0,1,0
Tidak apa-apa jika kata-kata babi keluar saat Anda membaca tweet terakhir \xf0\x9f\x98\xad URL,0,1,0,0,0,0,0,0,0,0,0,0
USER USER Dan aku yakin Anis akan menang di gurun pasir yang banyak untanya',1,1,1,0,0,0,0,0,1,1,0,0
PENGGUNA jancuk',0,1,0,0,0,0,0,0,0,0,0,0
PENGGUNA Dongo sudah memuat makanannya secara gratis dan para pekerja hanya bisa membuat keributan...',1,1,1,0,0,0,0,0,1,1,0,0
"PENGGUNA YA TAPI SAMPAI IBUKU BILANG DIA TERTAWA SEPERTI KUNTI:""))('",0,0,0,0,0,0,0,0,0,0,0,0
"Apa yang pantas ditunggu oleh kita semua\n\nPara penyebar berita bohong mulai membangun Ahok seperti Nelson Mandela\n\nPertanyaan memalukan selanjutnya, apakah Ahok juga dijebloskan ke penjara seperti Mandela?\n\nMandela adalah pahlawan, sedangkan Ahok adalah pemimpin yang suka marah-marah.",1,0,0,1,0,0,0,0,1,0,1,0
"USER musnahkan punyamu dulu, tapi malah perhatian ke orang lain, si unta :)'",1,1,1,0,0,0,0,0,1,1,0,0
GANYANG PKI adalah kewajiban melindungi NKRI dan URL Pancasila,1,0,0,1,0,1,0,0,0,0,0,1
USER Keren banget toko yang ada taplak mejanya',0,0,0,0,0,0,0,0,0,0,0,0
"Apakah USER benar-benar berpikir ada agama asli Indonesia? Islam import, kristen import, hindu import, budha import, yahudi import, bahkan komunis import, yang tidak import adalah aliran animisme dan dinamisme, maukah anda mempertahankan aliran jahiliyah itu?",1,0,1,0,1,0,0,0,0,1,0,0
USER USER USER USER USER USER Anjir menganggapnya bercanda ya :(',0,1,0,0,0,0,0,0,0,0,0,0
"USER SMA saya adalah sekolah negeri (dan salah satu favorit), sehingga menjadi favorit bagi kaum minoritas karena di sana mereka bukan minoritas. 50:50 Muslim &amp; Kristen Katolik. Di kelasku, masing-masing ada 2 pertiganya. Saya tidak tahu apakah masih seperti itu atau tidak.""",0,0,0,0,0,0,0,0,0,0,0,0
seni budaya,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER yang jelas karena bukan orangnya Ahok atau P Jokowi, bukan dianggap menghina Islam tapi hanya keseleo saja, itu kalau membela agama hanya bertujuan untuk menghajar lawan politik.. Kenapa agama menjadi alat untuk transaksi politik, ingat?",1,0,1,0,1,0,0,0,0,1,0,0
PENGGUNA KUDA TIDAK ONTA WKWKWKWK',0,0,0,0,0,0,0,0,0,0,0,0
Kenapa kamu begitu bodoh menjadi orang Cina dan hanya ingin membayar untuk kucing gemuk seperti itu?,1,1,1,0,0,1,0,0,0,1,0,0
"“Kalau hari ini penyakit kudis ini kita biarkan mengakar, maka sedikit demi sedikit akan menjadi penyakit yang tidak bisa diobati,” ujar PU Amin \n\n#tusanmalaysia #tusanonline URL",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Halo, kebetulan skripsi saya tentang transgender juga. Coba saja cari di website suara kami untuk LGBT Jakarta. Kalau ke Yogya bisa mencoba kebaya LSM. Semoga beruntung!'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Kalau ditanya, saya jawab hahahaha, ingatkah Anda kalau saya bisu? Tahukah kamu orang bisu romen itu seperti apa??!! Tapi menurutku banyak gunanya buat tanganmu, jadi apa gunanya beli kuih raya?",0,0,0,0,0,0,0,0,0,0,0,0
"""Walaupun dia ustadz, pakai sorban, pakai jubah putih, tapi kalau nyetirnya gitu, tetap saja dia babi, anak-anak.""",1,1,1,0,1,0,0,0,0,1,0,0
"#Semua #Tiba-tiba; ; Dapatkan topi, ; Tiba-tiba dekat dengan ulama; Tiba-tiba mampir ke pesantren,; Tiba-tiba dia tampak seperti Sahabat Nabi; ; Kitab Suci Fiksi,; Tiba-tiba Membela Islam; ; #Baper Salah Tempat; ; 411, 212, kemana harus pergi? D???",0,0,0,0,0,0,0,0,0,0,0,0
"Media Oposisi: Harusnya Jokowi Mundur, Itu URL Lebih Negarawan",1,0,1,0,0,0,0,0,1,1,0,0
"Siap-siap... jadi jangan tunggu tahun 2019, lebih baik segera singkirkan Jokowi... sebelum negara ini kacau balau",1,0,1,0,0,0,0,0,1,0,0,1
"USER Contohnya, jika kita melihat bayi yang baru lahir, ada yang cacat, ada pula yang lahir dengan kondisi tidak sesempurna bayi lainnya, apakah itu tandanya Allah tidak adil terhadap hamba-Nya? Tidak, Allah mengetahui apa yang tidak kita ketahui. Bersabarlah dengan ujian Allah'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Kesal banget kalau disuruh kasih saran atau kritik, itu asli \xf0\x9f\x98\xad\n\nSejauh ini bagus, cukup membuat penasaran. Tapi menurut saya ini berjalan sangat cepat, mungkin Anda harus menambahkan sedikit narasi lagi, oke?",0,1,0,0,0,0,0,0,0,0,0,0
"USER Duh, kok terkesan kurang peka ya kak? negatif, eh saiki plus iki \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER Ini pasti ulah anak-anak Tembluk yang stres karena pandai menyergap di Jawa Barat, Jawa Tengah, dan Jawa Timur.'",1,1,0,1,0,0,0,0,1,0,1,0
"Sinergi Menangkal Terorisme, BNPT Kunjungi Polda Bali; ; Dalam rangka mensukseskan Pilkada Serentak 2018 dan Pilkada Serentak 2019 di wilayah Provinsi Bali, Badan Nasional Penanggulangan Terorisme (BNPT) mengunjungi...",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER PRIA MENSIP KAMU UHUWWW JANGAN RASA MW BROJOL YA SEMOGA LAMA!! JANGAN BERCINTA SEPERTI BOM MOBIL!! SEMOGA MENJADI ROLE MODEL BAIQ Q. SELAMAT DATANG GUBYA MWAAAA \xe2\x9d\xa4',0,0,0,0,0,0,0,0,0,0,0,0
"Dalam wayang golek, Semar dan keluarga selalu dihina oleh Dorna dan orang yang tidak menyukainya, namun Semar dan keluarga selalu memaafkan perbuatannya sebelum meminta maaf secara langsung.'",0,0,0,0,0,0,0,0,0,0,0,0
#MataNajwaDebatJakarta Si Babi Cina Ahok bodoh banget. Sangat pintar lagi. Asalkan bukan Ahok,1,1,1,0,0,1,0,0,0,1,0,0
USER Susu kental manis = susu kental manis \xf0\x9f\x98\x83',0,0,0,0,0,0,0,0,0,0,0,0
USER norak memang norak',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Tidak memahami hadits satu per satu atau mulut Anda akan berbau urin \xf0\x9f\x98\x82. Pelajari Awal Mula Mengapa Ada Hadits Kencing Unta \xf0\x9f\x98\x81',1,1,1,0,1,0,0,0,0,1,0,0
"Waduh.... aku sudah bercinta dua kali tapi penisku masih keras, kak....'",0,1,0,0,0,0,0,0,0,0,0,0
"Sepulang kerja jam 11 sampai sekarang, saya tidak bisa tinggal di rumah. Nasib jomblo kalau menikah nanti kehilangan istri, aku ragu, aku akan tidur di rumah untuk istriku yang nomor 2, haha'",0,1,0,0,0,0,0,0,0,0,0,0
RT PENGGUNA: Saya benci cemburu. Ia sering kali dengan brengsek merobek isi hati yang dulunya dalam keadaan sehat s\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
PENGGUNA biar gila lil \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
"USER Malam bodoh, kamu juga salah hahaha",1,1,1,0,0,0,0,0,1,1,0,0
Kecewa tapi bisu..',0,0,0,0,0,0,0,0,0,0,0,0
"Kalau ditegur dulu baru tahu, itupun harus juling dulu untuk menebak siapa yang ditegur\xf0\x9f\x98\x82 hahaha'",0,0,0,0,0,0,0,0,0,0,0,0
"PENGGUNA PENGGUNA TAE UCINK YANG CEMBURU\xf0\x9f\x98\xa0\xf0\x9f\x98\xa1\n\nApa kamu benar-benar ingin mengganggu kalian:(\n\nDiam, kawan'",1,1,1,0,0,0,0,0,1,1,0,0
"USER berdoa dengan tekun &amp; Wajibnya memakai hijab. Kita tidak tahu kenapa dia lesbian, mungkin dia punya alasan tersendiri yang membuatnya seperti itu dan orang lain tidak bisa mengerti. perasaan tetaplah perasaan. Jadi yang bisa melihatnya hanya Allah saja kan?",0,0,0,0,0,0,0,0,0,0,0,0
Solo - Sby.... 10 jam??? Katrok bin udik karena lebih buruk dari 25 tahun yang lalu...',0,1,0,0,0,0,0,0,0,0,0,0
USER Hancurkan PDIP...beserta antek-anteknya...sekelompok kafirun munafik...',1,1,0,1,1,0,0,0,0,0,0,1
"Mana babi ahok yang ganggu unta, biar unta yang suntik",1,1,0,1,0,0,0,0,1,0,1,0
Presiden Joko Widodo resmi menarik 14 proyek dari daftar Proyek Strategis Nasional (PSN). Inilah alasannyaâ?¦â?¦â?¦â?¦,0,0,0,0,0,0,0,0,0,0,0,0
PENGGUNA USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
PENGGUNA Orang ini bertindak atas nama seorang Muslim tetapi sama piciknya dengan seorang Yahudi.',1,1,1,0,1,0,0,0,0,1,0,0
USER USER USER USER kamu lebih BODOH',1,1,1,0,0,0,0,0,1,1,0,0
"PENGGUNA RT: Bercinta di pantai sepertinya menyenangkan, bro \xf0\x9f\x98\x82 PENGGUNA PENGGUNA PENGGUNA PENGGUNA #gayvid #gaylocal #bercinta\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
"Jelang Pilkada, Anggota Polsek Tegalrejo, Polres Magelang, Sambang/DDS Hubungi Tokoh Agama dan…",0,0,0,0,0,0,0,0,0,0,0,0
"Anjing ini mengalami pemadaman listrik di seluruh pulau, namanya Euy'",0,1,0,0,0,0,0,0,0,0,0,0
Budaya Sunda Bikin Mahasiswa Asing Jatuh Cinta,0,0,0,0,0,0,0,0,0,0,0,0
"RT PENGGUNA: akhirnya orang pintar yang jadi gila ini meninggal, kapan dia meninggal?? dia mati pada saat yang sama dengan ""langkah terakhir"" pemimpinnya\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Masyarakat lebih memahami hoax kelompok kampret..... Masyarakat memahami kerja pemerintah. Kamu sampah...',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER berisik, ini bercanda ya Jos",0,1,0,0,0,0,0,0,0,0,0,0
RT USER Sebaiknya Anda ceritakan kepada Menteri Joko atau Jokowi yang mundur karena gagal menghadirkan pemerintahan berkualitas yang minimal ber-IQ.,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Benarkah sebelum tahun 1988 wilayah Palestina kosong...? Palestina sebelumnya merupakan provinsi Kekhalifahan Turki Ottoman. Türkiye dihancurkan karena konspirasi Yahudi yang mendukung pemberontakan Kemal Attaturk. D,0,0,0,0,0,0,0,0,0,0,0,0
"USER, kepada Bapak Gubernur DKI yang terhormat, saya ingin memberikan saran, jangan sampai menambah lagi apartemen dan rumah di TPA Palagi Mall.",0,0,0,0,0,0,0,0,0,0,0,0
PACAR SIALAN AKU TIDAK KUAT,1,1,1,0,0,0,0,0,1,1,0,0
"USER Awalnya mungkin mengira bukan, itu hanya sekedar membaca kan\n\nTapi sadar atau tidak sadar kita mendapat lebih banyak dari bacaan FF, setelah itu mudah bagi kita untuk membayangkan bias dengan bias yang lain, bxb... nah itu intinya.",0,0,0,0,0,0,0,0,0,0,0,0
PENGGUNA Hanya di rezim ini semuanya halal karena uang.\nSayang sekali jika para pejabat membubarkannya.\nTerkadang mereka melakukan kesalahan dan tersandung pada undang-undang yang mereka buat sendiri. Rezim ini sangat buruk.',1,0,0,1,0,0,0,0,1,0,1,0
PENGGUNA Mengapa tidak menggunakan taplak meja prasmanan tenun saja? Sehingga konsumsi menjadi seksi.',0,0,0,0,0,0,0,0,0,0,0,0
"USER, kapan Tuhan pernah ikut pemilu gubernur dan lari ke Arab?",1,1,1,0,0,0,1,1,0,1,0,0
"DPRD akan sibuk menerima lebih banyak suap dari calon pendukung dan partai politik, bukankah kita menggunakan pilkada langsung untuk menghilangkannya?;",0,0,0,0,0,0,0,0,0,0,0,0
"USER Tidak apa-apa, saya noob, jadi tidak apa-apa.g'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Padahal Shua hanya saudara jauh Kunti, oppa...\xf0\x9f\x98\x94'",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER : anak SMP jaman sekarang,, colmek sampe becek \n\n#bahan kopi #memek #colmek #colokmemek #jembut #memekbecek URL",0,1,0,0,0,0,0,0,0,0,0,0
gila yang me-retweet 800D:',0,1,0,0,0,0,0,0,0,0,0,0
Hancurkan PKI..!! Perang terbuka antara generasi PKI dengan masyarakat Islam..!!,1,0,0,1,0,1,0,0,0,0,0,1
"Ada kader USER yang memfitnah Jokowi sebagai antek komunis, contohnya: USER, jadi tau siapa yang main isu PKI",1,0,1,0,0,0,0,0,1,1,0,0
"PENGGUNA Apa-apaan ini? Ini juga disebut internet. Hadeh, kamu idiot.'",1,1,1,0,0,0,0,0,1,1,0,0
"USER, jangan menyerah....kalau bisa bubarkan saja ormas itu, hei, apakah benar pimpinannya umrah atau jadi TKI...'",1,0,0,1,1,0,0,0,0,0,1,0
"Cinta itu kunci hati,,\nKalau memang kamu sayang, hargai dan hargai,,\nBaxak atau sedikit kekurangan yang dimiliki pasanganmu, tutupi semaksimal mungkin,,\nBerdebat itu wajar, tapi jangan berbalik itu menjadi api di dalam sekam. Bersyukurlah selalu atas apa yang kamu terima..\xf0\x9",0,0,0,0,0,0,0,0,0,0,0,0
